code,name,weight,shares,price
2885,元大金,1.89,49858000,69.4
2887,台新新光金,0.85,43413350,35.7
2891,中信金,1.23,34045000,66.0
2330,台積電,41.85,31826000,2405.0
2317,鴻海,4.41,31195000,258.5
2883,凱基金,0.53,30401000,31.6
2884,玉山金,0.59,28329000,38.1
2890,永豐金,0.56,25728100,39.55
2892,第一金,0.41,21073000,35.9
2886,兆豐金,0.59,20996000,51.2
5880,合庫金,0.3,20647000,26.6
2303,聯電,1.37,20562000,122.0
2412,中華電,1.49,19865000,137.0
2880,華南金,0.45,18888000,43.8
2881,富邦金,1.26,17797000,129.5
2882,國泰金,0.94,17166000,100.5
1303,南亞,0.95,9796000,177.0
1216,統一,0.35,8700000,73.2
3711,日月光投控,2.71,8346000,593.0
2344,華邦電,0.52,5622000,169.0
2308,台達電,5.03,5570000,1650.0
3231,緯創,0.59,5565000,193.0
2382,廣達,0.8,4822000,304.0
4904,遠傳,0.25,4510000,101.0
3037,欣興,2.38,4499000,969.0
6505,台塑化,0.16,4377000,67.6
3045,台灣大,0.25,4093000,110.5
2603,長榮,0.43,3848000,205.0
2454,聯發科,8.33,3810000,4000.0
2301,光寶科,0.51,3757000,249.0
2327,國巨*,1.06,3339000,578.0
4958,臻鼎-KY,0.79,2970000,488.0
2408,南亞科,0.63,2600000,445.0
2449,京元電子,0.28,2079450,247.0
2345,智邦,2.28,1745000,2385.0
2357,華碩,0.56,1225000,838.0
8046,南電,0.5,855000,1060.0
3665,貿聯-KY,0.95,734000,2355.0
2360,致茂,0.72,702000,1885.0
3017,奇鋐,0.87,580000,2730.0
2368,金像電,0.3,578000,940.0
2383,台光電,1.64,573000,5245.0
3653,健策,1.0,423000,4340.0
3443,創意電子,0.84,351000,4390.0
6669,緯穎,0.7,208000,6175.0
3008,大立光,0.5,199000,4575.0
7769,鴻勁,0.66,185000,6530.0
3661,世芯-KY,0.27,138000,3610.0
2059,川湖,0.67,130000,9470.0
6515,穎崴,0.19,51000,6885.0
202608TX,臺股期貨,2.68,550,0.0
