code,name,weight,shares,price
2303,聯電,4.79,75500000,116.0
2344,華邦電,1.7,27300000,114.0
2337,旺宏,1.1,14232000,141.0
2330,台積電,17.09,14000000,2230.0
3711,日月光投控,2.77,9940000,510.0
5347,世界,0.89,9911000,163.5
3037,欣興,4.22,8520000,905.0
2327,國巨*,2.44,7801000,572.0
2882,國泰金,0.3,6985000,78.7
4958,臻鼎-KY,1.39,5400000,469.5
6147,頎邦,0.61,5000000,222.5
2368,金像電,3.09,4390000,1285.0
2313,華通,0.61,4300000,258.0
3017,奇鋐,4.29,3140000,2495.0
8046,南電,1.48,3100000,872.0
2481,強茂,0.18,2510000,132.5
3036,文曄,0.38,2365000,291.5
3044,健鼎,0.61,2300000,488.0
2345,智邦,2.55,1880000,2480.0
2308,台達電,2.03,1823000,2030.0
8358,金居,0.46,1700000,498.0
3211,順達,0.31,1601000,353.0
2383,台光電,3.46,1350000,4690.0
3665,貿聯-KY,1.52,1285000,2155.0
8299,群聯,1.49,1163000,2335.0
8996,高力,0.61,1040000,1065.0
2049,上銀,0.21,1010000,373.5
3105,穩懋,0.25,957000,483.0
3533,嘉澤,1.26,915000,2525.0
3583,辛耘,0.42,900000,861.0
4979,華星光,0.28,860000,593.0
4966,譜瑞-KY,0.34,784000,789.0
6669,緯穎,2.12,725000,5345.0
8210,勤誠,0.5,680000,1335.0
6442,光聖,0.66,680000,1785.0
2360,致茂,0.78,630000,2270.0
6223,旺矽,1.73,560000,5650.0
6274,台燿,0.4,551000,1325.0
6805,富世達,0.5,500000,1810.0
3653,健策,0.78,430000,3330.0
3081,聯亞,0.45,320000,2555.0
3529,力旺,0.59,305000,3555.0
2455,全新,0.06,300000,386.5
3443,創意,0.62,223000,5065.0
2454,聯發科,0.43,222000,3550.0
7769,鴻勁,0.7,166000,7675.0
6515,穎崴,0.86,165000,9510.0
5274,信驊,1.39,155000,16440.0
6196,帆宣,0.03,110000,429.5
1560,中砂,0.03,78000,669.0
