code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00961,FT臺灣永續高息,225,0,225,303.7,13.5
2409,友達,2233,2088,145,418.5,28.96
6588,東典光電,126,0,126,1335.7,106.01
009828,中信台日韓PCB,117,1,116,109.6,9.45
,群益優選非投等債,104,0,104,99.4,9.56
,主動中信台灣收益,102,0,102,97.6,9.51
2353,宏碁,107,7,100,318.1,31.81
00918,大華優利高填息30,87,0,87,312.0,35.81
2614,東森,50,0,50,91.8,18.35
1718,中纖,50,0,50,53.8,10.75
1815,富喬,74,31,43,543.2,125.52
00919,群益台灣精選高息,55,12,43,141.1,32.68
2344,華邦電,77,36,41,686.1,166.92
2812,台中銀,41,0,41,80.2,19.55
2408,南亞科,91,51,40,1969.9,490.46
2834,臺企銀,38,0,38,65.0,17.26
2324,仁寶,63,26,37,144.0,38.88
2301,光寶科,39,3,36,1138.8,309.4
5876,上海商銀,40,5,35,159.9,45.69
00929,復華台灣科技優息,31,0,31,90.5,29.17
6015,宏遠證,30,0,30,50.0,16.67
,元大AAA至A公司債,30,0,30,90.9,30.3
0056,元大高股息,39,10,29,160.7,54.82
1101,台泥,30,2,28,69.1,24.69
4958,臻鼎-KY,37,13,24,1176.2,486.24
009816,凱基台灣TOP50,25,353,-328,-515.9,15.76
3481,群創,189,439,-250,-1305.7,52.2
2610,華航,0,248,-248,-509.6,20.55
,主動統一升級50,60,226,-166,-169.8,10.27
,元大台灣50正2,127,215,-88,-310.3,35.42
,主動富邦台灣龍耀,0,74,-74,-64.9,8.78
,群益臺灣加權正2,168,233,-65,-79.7,12.26
,主動統一台股增長,31,86,-55,-164.4,29.8
2883,凱基金,1,42,-41,-152.6,36.5
2426,鼎元,16,55,-39,-405.2,103.89
1301,台塑,8,42,-34,-228.6,67.25
2303,聯電,119,153,-34,-448.7,135.47
,元大台灣50反1,11,43,-32,-31.8,9.95
3234,光環,0,30,-30,-622.5,207.85
3162,精確,2,31,-29,-221.7,76.44
6226,光鼎,0,29,-29,-96.2,33.17
2201,裕隆,0,24,-24,-75.3,31.36
,主動復華未來50,127,151,-24,-41.7,17.41
00882,中信中國高股息,0,20,-20,-30.3,15.07
2609,陽明,9,28,-19,-109.9,58.17
3231,緯創,22,38,-16,-310.0,195.55
,主動凱基台灣,0,13,-13,-12.8,9.86
9904,寶成,6,18,-12,-29.6,24.65
4510,高鋒,2,14,-12,-57.4,47.84
1326,台化,41,53,-12,-75.7,63.08
