code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6579,研揚,1423,20,1403,25719.1,183.33
,元大台灣50反1,1097,33,1064,1101.3,10.34
2897,王道銀行,699,0,699,705.0,10.09
2002,中鋼,344,88,256,494.4,19.31
,主動凱基台灣,257,36,221,203.6,9.18
1326,台化,1207,997,210,1807.9,85.93
1309,台達化,143,8,135,212.3,15.73
2455,全新,157,34,123,4372.7,356.31
2890,永豐金,142,27,115,439.2,37.93
6005,群益證,114,2,112,385.2,34.38
2344,華邦電,299,203,96,1649.0,171.13
00888,永豐台灣ESG,92,0,92,326.9,35.23
,群益ESG投等債20+,86,0,86,126.6,14.67
,期元大S&P原油反1,115,30,85,104.5,12.29
2634,漢翔,160,78,82,506.7,62.09
1455,集盛,74,0,74,66.4,8.98
00887,永豐中國科技50大,74,0,74,128.7,17.39
3710,連展投控,73,0,73,41.1,5.64
2478,大毅,76,3,73,1009.6,138.29
3481,群創,258,189,69,363.3,52.85
,主動中信台灣收益,66,0,66,62.7,9.49
2489,瑞軒,63,3,60,190.9,31.8
1314,中石化,104,44,60,51.3,8.54
2369,菱生,70,14,56,193.0,34.4
2834,臺企銀,55,0,55,98.8,17.93
2884,玉山金,7,585,-578,-2049.6,35.46
2409,友達,156,597,-441,-1139.8,25.88
6770,力積電,118,483,-365,-2428.8,66.53
3231,緯創,331,639,-308,-5298.8,172.18
2332,友訊,93,363,-270,-675.6,25.03
2618,長榮航,52,308,-256,-1037.6,40.59
6147,頎邦,82,294,-212,-3781.9,178.54
,主動富邦台灣龍耀,43,246,-203,-168.3,8.26
3685,元創精密,50,230,-180,-669.7,37.2
,主動統一升級50,160,317,-157,-159.2,10.16
2883,凱基金,16,168,-152,-470.9,30.9
1301,台塑,1110,1259,-149,-1048.9,70.42
3374,精材,47,190,-143,-5891.0,413.78
,主動統一台股增長,154,288,-134,-389.1,28.92
3691,碩禾,1,122,-121,-1408.9,116.43
,復華香港正2,0,117,-117,-199.3,17.04
6505,台塑化,562,663,-101,-924.1,91.63
1476,儒鴻,0,100,-100,-3360.0,336.0
1303,南亞,329,427,-98,-1823.8,185.42
,兆豐國泰R2,21,117,-96,-118.2,12.31
6239,力成,42,136,-94,-2846.9,302.08
5425,台半,18,110,-92,-841.0,91.73
2317,鴻海,41,128,-87,-2234.0,256.31
3163,波若威,9,85,-76,-5823.0,766.75
1312,國喬,52,128,-76,-107.7,14.22
