code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,322,34,288,679.9,23.6
3481,群創,448,211,237,618.2,26.03
2489,瑞軒,389,206,183,787.4,43.01
3011,今皓,181,0,181,229.1,12.65
2610,華航,125,1,124,225.1,18.15
,主動統一台股增長,122,8,114,262.8,23.04
6182,合晶,93,16,77,274.4,35.63
1303,南亞,103,33,70,574.5,81.88
5351,鈺創,77,19,58,438.3,75.3
1815,富喬,81,27,54,600.7,111.32
,元大台灣50反1,49,0,49,65.0,13.27
8028,昇陽半導體,55,9,46,935.3,199.63
8147,正淩,40,0,40,622.0,155.5
,主動安聯台灣高息,39,0,39,51.9,13.31
3714,富采,109,70,39,210.7,54.28
1605,華新,41,4,37,117.8,31.82
2317,鴻海,42,6,36,718.2,200.9
6548,長科*,41,12,29,150.5,52.04
2367,燿華,56,28,28,223.9,77.73
1802,台玻,53,25,28,172.3,60.82
6443,元晶,54,26,28,103.7,37.02
,主動群益台灣強棒,27,0,27,48.9,18.12
6120,達運,20,0,20,28.2,14.07
2889,國票金,20,0,20,30.6,15.3
2401,凌陽,20,0,20,39.6,19.77
2409,友達,270,433,-163,-327.2,20.13
009816,凱基台灣TOP50,21,164,-143,-162.7,11.38
1711,永光,47,166,-119,-466.4,39.19
2618,長榮航,0,100,-100,-348.7,34.8
6505,台塑化,1,95,-94,-495.8,52.75
,元大美債20年,10,100,-90,-244.7,27.24
5457,宣德,0,70,-70,-272.0,38.85
2303,聯電,2,62,-60,-373.9,62.38
2543,皇昌,0,58,-58,-335.3,57.82
00929,復華台灣科技優息,0,56,-56,-112.3,20.05
1314,中石化,28,81,-53,-40.4,7.65
,主動元大AI新經濟,0,50,-50,-69.3,13.93
3706,神達,8,52,-44,-366.2,83.05
6127,九豪,0,44,-44,-177.2,40.28
2324,仁寶,71,111,-40,-112.4,28.1
2344,華邦電,115,154,-39,-358.4,92.98
0050,元大台灣50,6,44,-38,-305.9,80.35
,主動復華未來50,33,62,-29,-40.1,13.98
0052,富邦科技,2,29,-27,-130.4,47.58
6658,聯策,1,28,-27,-211.3,77.61
2327,國巨*,0,26,-26,-766.5,288.8
2419,仲琦,5,30,-25,-88.3,35.32
2455,全新,12,35,-23,-698.9,303.65
2426,鼎元,1,24,-23,-106.9,46.49
2614,東森,1,22,-21,-43.2,20.56
