code,name,net_shares,net_amount
2002,中鋼,1408,28293.0
3481,群創,215,5925.0
,元大台灣50正2,137,3108.0
2009,第一銅,100,4000.0
8476,台境*,100,1896.0
,統一美債20年,99,1369.0
2337,旺宏,95,13496.0
,主動安聯台灣高息,89,1172.0
2408,南亞科,74,15487.0
6770,力積電,70,4003.0
2344,華邦電,62,5816.0
2332,友訊,60,909.0
009804,聯邦台精彩50,55,963.0
,元大台灣50反1,54,731.0
6209,今國光,49,2738.0
3532,台勝科,48,7157.0
3380,明泰,45,1911.0
1309,台達化,44,1041.0
1314,中石化,42,339.0
6147,頎邦,39,3921.0
6443,元晶,34,1273.0
1310,台苯,30,314.0
00878,國泰永續高股息,25,565.0
3189,景碩,24,9657.0
2371,大同,24,774.0
4542,科嶠,-200,-35344.0
2409,友達,-150,-2703.0
1815,富喬,-76,-9095.0
2349,錸德,-75,-986.0
1717,長興,-69,-4984.0
6016,康和證,-66,-1095.0
8028,昇陽半導體,-64,-13128.0
,主動復華未來50,-63,-852.0
3234,光環,-55,-5452.0
2641,正德,-48,-869.0
2367,燿華,-46,-3638.0
,主動群益台灣強棒,-43,-764.0
2607,榮運,-40,-2043.0
0050,元大台灣50,-40,-3150.0
3714,富采,-39,-2249.0
1303,南亞,-39,-3440.0
6116,彩晶,-38,-333.0
00929,復華台灣科技優息,-35,-692.0
8064,東捷,-35,-2581.0
2476,鉅祥,-33,-3201.0
1735,日勝化,-31,-768.0
0056,元大高股息,-31,-1207.0
2103,台橡,-30,-585.0
3490,單井,-30,-820.0
1905,華紙,-29,-417.0
