code,name,weight,shares,price
2887,台新新光金,1.52,78321000,23.1
2883,凱基金,1.01,54158000,22.1
2890,永豐金,1.17,45614000,30.5
2885,元大金,1.91,40948000,55.5
2891,中信金,1.74,37699000,54.8
2880,華南金,0.93,33954000,32.6
2882,國泰金,1.64,25407000,76.7
2317,鴻海,4.96,24112000,244.5
2330,台積電,39.78,20833000,2270.0
2884,玉山金,0.52,19269000,31.85
2303,聯電,1.31,14424000,108.0
2886,兆豐金,0.47,14280000,39.3
2892,第一金,0.35,14274000,29.5
5880,合庫金,0.26,13834000,22.75
2881,富邦金,0.96,12115000,94.6
1303,南亞,0.49,6777000,85.3
2412,中華電,0.72,6248000,137.5
1216,統一,0.37,5897000,74.8
3037,欣興,3.26,4400000,881.0
2308,台達電,7.46,4114000,2155.0
3711,日月光投控,1.83,3973000,548.0
3231,緯創,0.44,3832000,138.0
2382,廣達,0.93,3320000,334.5
4904,遠傳,0.25,3038000,98.1
2454,聯發科,8.47,2957000,3405.0
6505,台塑化,0.13,2916000,52.4
3045,台灣大,0.27,2761000,115.0
2603,長榮,0.48,2679000,211.5
2301,光寶科,0.45,2594000,207.0
2327,國巨*,0.9,2319000,462.0
2449,京元電子,0.34,1379000,296.0
6446,藥華藥,0.7,1061000,782.0
2357,華碩,0.49,851000,679.0
8046,南電,0.51,720000,847.0
2345,智邦,1.4,622000,2675.0
2395,研華,0.24,621000,465.0
2379,瑞昱,0.28,575000,574.0
2360,致茂,0.91,480000,2260.0
2383,台光電,1.68,406000,4920.0
2368,金像電,0.49,405000,1430.0
3017,奇鋐,0.87,404000,2555.0
1519,華城,0.2,268000,870.0
3665,貿聯-KY,0.45,240000,2250.0
6669,緯穎,0.62,135000,5435.0
3008,大立光,0.34,130000,3135.0
3653,健策,0.37,130000,3365.0
7769,鴻勁,0.83,130000,7560.0
3443,創意電子,0.49,115000,5075.0
3661,世芯-KY,0.37,90000,4830.0
2059,川湖,0.38,90000,5010.0
202605TX,臺股期貨,2.98,425,0.0
