code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,978,520,458,1288.7,28.14
009819,中信數據及電力,226,5,221,223.4,10.1
,元大台灣50正2,376,174,202,600.4,29.72
,元大台灣50反1,196,28,168,197.6,11.74
2801,彰銀,152,0,152,319.9,21.05
8936,國統,90,0,90,446.7,49.63
2312,金寶,73,6,67,177.4,26.48
6176,瑞儀,76,12,64,634.2,99.43
2303,聯電,89,35,54,407.4,75.12
4906,正文,58,5,53,194.7,36.74
6789,采鈺,49,4,45,2574.7,570.01
,主動復華未來50,144,102,42,70.7,16.84
,群益ESG投等債20+,43,5,38,56.4,14.8
1808,潤隆,35,0,35,104.2,29.69
2402,毅嘉,30,0,30,204.9,68.31
,國泰投資級公司債,30,0,30,104.5,34.83
2889,國票金,30,0,30,43.2,14.5
00929,復華台灣科技優息,32,2,30,65.7,22.26
3105,穩懋,49,20,29,1481.1,507.09
0052,富邦科技,42,14,28,154.9,55.0
2345,智邦,36,11,25,5398.1,2140.14
3324,雙鴻,33,8,25,3139.6,1249.25
3005,神基,27,2,25,241.3,96.53
0050,元大台灣50,46,22,24,218.6,93.37
,群益ESG投等債0-5,23,0,23,23.5,10.2
6532,瑞耘,575,1129,-554,-5706.3,102.85
,主動統一全球創新,51,250,-199,-336.3,16.91
2887,台新新光金,13,205,-192,-462.9,24.11
4714,永捷,0,127,-127,-185.4,14.6
8112,至上,20,132,-112,-997.5,89.06
,主動群益科技創新,54,158,-104,-174.9,16.85
,主動國泰動能高息,34,117,-83,-105.8,12.75
2317,鴻海,5,78,-73,-1633.0,225.87
0056,元大高股息,15,83,-68,-276.7,40.99
2355,敬鵬,3,58,-55,-293.8,53.38
8227,巨有科技,0,55,-55,-895.5,162.82
00919,群益台灣精選高息,34,88,-54,-126.8,23.33
2892,第一金,0,45,-45,-130.1,28.43
4763,材料*-KY,56,100,-44,-193.3,43.93
1303,南亞,7,50,-43,-390.4,89.32
3481,群創,41,78,-37,-92.0,24.53
009811,統一美國50,0,37,-37,-45.2,12.11
2201,裕隆,0,33,-33,-89.1,27.0
00907,永豐優息存股,0,32,-32,-46.1,14.4
00900,富邦特選高股息30,0,32,-32,-48.9,15.29
00918,大華優利高填息30,4,36,-32,-74.3,23.22
2344,華邦電,62,92,-30,-288.8,93.93
3048,益登,0,30,-30,-116.0,38.66
3044,健鼎,4,33,-29,-1429.0,492.71
,元大美債20年,1,28,-27,-72.6,26.88
