code,name,weight,shares,price
GLEN LN,嘉能可公司,1.45,40000,0.0
2330,台積電,8.79,22000,2420.0
8306 JT,三菱UFJ金融集團公司,1.38,12000,0.0
6506 JT,安川電機公司,1.94,10000,0.0
IFX GY,英飛凌科技股份有限公司,3.38,8000,0.0
6981 JT,村田製作所有限公司,2.06,7000,0.0
NVDA US,輝達,5.68,5300,0.0
GOOGL US,Alphabet 公司,7.43,4000,0.0
CRWD US,Crowdstrike控股公司,3.71,3752,0.0
4062 JT,Ibiden Co Ltd,2.12,3500,0.0
AMZN US,AMAZON. COM INC,3.65,2800,0.0
AVGO US,博通公司,4.85,2400,0.0
ENR GY,Siemens Energy AG,1.99,2200,0.0
LRCX US,科林研發股份有限公司,3.51,2021,0.0
HWM US,Howmet航太公司,2.43,1700,0.0
COHR US,連貫公司,2.1,1300,0.0
NET US,Cloudflare公司,1.7,1200,0.0
MRVL US,Marvell Technology Inc,1.26,1100,0.0
MSFT US,Microsoft Corp,2.06,1000,0.0
ETN US,伊頓公開有限公司,2.12,1000,0.0
MU US,美光科技公司,4.93,1000,0.0
SU FP,施奈德電機公司,1.53,950,0.0
AMD US,超微半導體公司,2.67,950,0.0
SNOW US,Snowflake公司,1.2,850,0.0
LITE US,魯門特姆控股公司,3.16,780,0.0
GEV US,奇異維諾瓦公司,3.57,650,0.0
TSLA US,特斯拉公司,1.14,550,0.0
CAT US,Caterpillar Inc,2.7,550,0.0
GS US,高盛集團,3.03,550,0.0
LLY US,禮來公司,2.8,450,0.0
SNDK US,晟碟公司（德拉瓦州）,1.94,220,0.0
