code,name,weight,shares,price
2330,台積電,58.69,549052981,2405.0
2887,台新新光金,0.81,526403378,34.5
2891,中信金,1.13,398718255,63.5
2883,凱基金,0.48,353632900,30.85
2884,玉山金,0.54,341081467,35.65
2890,永豐金,0.5,293956630,38.2
2317,鴻海,3.14,274163201,257.5
2886,兆豐金,0.57,265184485,48.15
2303,聯電,1.62,262510935,138.5
2892,第一金,0.38,251287462,34.15
2885,元大金,0.7,247786203,63.3
5880,合庫金,0.27,234875178,25.6
2882,國泰金,0.93,213979290,97.3
2880,華南金,0.38,206259788,41.25
2881,富邦金,1.07,187315161,128.5
1216,統一,0.38,110868375,77.0
1303,南亞,0.97,110721470,197.0
2412,中華電,0.53,85601066,138.0
3711,日月光投控,2.15,74542642,649.0
2344,華邦電,0.5,69407561,161.0
3231,緯創,0.52,67749381,173.5
2382,廣達,0.89,59382789,336.0
2301,光寶科,0.43,43881118,218.0
2308,台達電,3.62,43371344,1880.0
4904,遠傳,0.18,39802170,102.5
2327,國巨*,1.1,35421282,696.0
2454,聯發科,5.7,33101863,3875.0
3045,台灣大,0.16,31705633,112.0
3037,欣興,1.18,29620576,896.0
6505,台塑化,0.11,25742972,93.2
2408,南亞科,0.48,25595995,426.0
2449,京元電子,0.31,24395460,286.0
2603,長榮,0.22,24373365,203.5
4958,臻鼎-KY,0.39,17125176,506.0
2357,華碩,0.52,15142409,769.0
2345,智邦,1.15,11152508,2325.0
2395,研華,0.28,10344060,600.0
2360,致茂,0.79,8269812,2155.0
2368,金像電,0.32,7711259,941.0
3017,奇鋐,0.78,7192889,2440.0
2383,台光電,1.48,6531680,5095.0
8046,南電,0.26,4805175,1230.0
3665,貿聯-KY,0.41,4011225,2285.0
6669,緯穎,0.57,2337854,5470.0
3008,大立光,0.39,2105655,4140.0
3653,健策,0.32,1954220,3710.0
3443,創意,0.35,1801425,4380.0
3661,世芯-KY,0.28,1768851,3510.0
7769,鴻勁,0.37,1279475,6465.0
2059,川湖,0.45,1236984,8200.0
202608NYF,台灣50ETF股票期貨,0.04,888,0.0
202608TX,臺股期貨,0.26,648,0.0
