code,name,weight,shares,price
2330,台積電,61.92,471937056,2265.0
2887,台新新光金,0.64,443473594,23.8
2891,中信金,1.08,342410455,52.7
2883,凱基金,0.38,304547088,20.5
2884,玉山金,0.57,295898833,32.55
2890,永豐金,0.46,244509905,31.75
2317,鴻海,3.14,235132264,228.0
2886,兆豐金,0.54,227706684,39.8
2303,聯電,1.0,224701191,72.7
2002,中鋼,0.24,215494503,18.75
2885,元大金,0.65,210275287,50.8
2892,第一金,0.35,209202227,28.35
5880,合庫金,0.27,201746678,22.9
2882,國泰金,0.8,180513471,74.5
2880,華南金,0.35,179358667,35.25
2881,富邦金,0.84,160863932,87.9
1303,南亞,0.5,94993195,87.8
1216,統一,0.4,94932274,70.5
1301,台塑,0.24,80887013,50.3
2412,中華電,0.6,73573678,137.0
3711,日月光投控,1.87,63584386,495.5
2344,華邦電,0.34,60158886,93.9
3231,緯創,0.49,58977883,142.5
2382,廣達,0.97,51072826,325.5
2308,台達電,4.72,37532316,2020.0
2301,光寶科,0.38,37448485,172.0
4904,遠傳,0.19,34197860,96.0
2327,國巨*,0.58,29930239,305.0
2454,聯發科,4.39,28341052,2435.0
3045,台灣大,0.18,27251614,112.0
3037,欣興,1.26,25792926,839.0
6505,台塑化,0.07,22955212,51.8
2408,南亞科,0.3,21653089,226.5
2449,京元電子,0.35,20968678,283.5
2603,長榮,0.25,20948820,199.5
6919,康霈*,0.11,18562262,92.2
2357,華碩,0.46,13166770,588.0
2345,智邦,1.31,9604126,2175.0
2395,研華,0.19,8852846,363.0
2360,致茂,0.87,7145439,1925.0
2368,金像電,0.55,6636540,1420.0
3017,奇鋐,1.03,6277891,2835.0
2383,台光電,1.44,5548574,4730.0
2207,和泰車,0.15,5395494,487.0
6669,緯穎,0.57,1995522,4890.0
3008,大立光,0.28,1851080,2615.0
3653,健策,0.48,1625143,4960.0
3661,世芯-KY,0.36,1532173,4160.0
7769,鴻勁,0.33,1100060,4970.0
2059,川湖,0.26,1094927,3960.0
202605NYF,台灣50ETF股票期貨,0.09,1738,0.0
202605TX,臺股期貨,0.18,388,0.0
