code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00712,復華富時不動產,366,0,366,288.3,7.87
5314,世紀*,317,46,271,841.6,31.07
6770,力積電,244,67,177,1295.6,73.18
2801,彰銀,123,2,121,345.6,28.58
2002,中鋼,58,5,53,99.0,18.68
,主動中信台灣收益,185,135,50,48.2,9.64
3062,建漢,52,3,49,105.9,21.62
00918,大華優利高填息30,52,5,47,161.5,34.13
2344,華邦電,80,36,44,771.6,175.05
1504,東元,43,1,42,288.5,69.19
4919,新唐,44,6,38,478.3,126.88
2489,瑞軒,71,35,36,159.2,44.11
1605,華新,33,1,32,120.1,37.38
4763,材料*-KY,35,5,30,151.5,50.49
00963,中信全球高股息,30,0,30,38.8,12.93
5351,鈺創,28,2,26,289.9,110.87
6182,合晶,34,9,25,294.4,114.68
5871,中租-KY,23,0,23,255.2,110.96
00961,FT臺灣永續高息,23,0,23,30.6,13.3
009828,中信台日韓PCB,20,0,20,19.1,9.46
2464,盟立,21,1,20,390.7,194.41
,中信中國50正2,20,0,20,17.7,8.85
2615,萬海,23,3,20,235.2,117.62
,富邦恒生國企正2,20,0,20,18.0,9.02
00713,元大台灣高息低波,19,0,19,121.6,63.73
2409,友達,714,2140,-1426,-4738.9,33.23
,主動統一升級50,32,511,-479,-501.1,10.47
009816,凱基台灣TOP50,43,415,-372,-607.7,16.36
1314,中石化,11,263,-252,-236.1,9.35
,主動統一前沿科技,0,213,-213,-216.9,10.19
,主動富邦台灣龍耀,8,197,-189,-168.7,8.93
3481,群創,144,317,-173,-864.5,50.01
00919,群益台灣精選高息,36,169,-133,-429.8,32.3
6116,彩晶,37,158,-121,-177.6,14.6
2303,聯電,96,215,-119,-1848.4,155.46
,中信美國公債20年,2,91,-89,-229.1,25.74
00935,野村臺灣新科技50,18,107,-89,-530.1,59.57
,群益臺灣加權正2,283,368,-85,-106.6,12.54
00929,復華台灣科技優息,16,95,-79,-230.8,29.11
,主動復華未來50,13,80,-67,-119.6,17.65
,主動統一台股增長,58,122,-64,-189.4,29.48
0050,元大台灣50,6,70,-64,-711.0,111.16
,元大台灣50反1,129,192,-63,-61.0,9.68
1710,東聯,2,65,-63,-105.5,16.74
2371,大同,5,58,-53,-159.2,30.03
3576,聯合再生,6,57,-51,-91.3,17.91
,元大台灣50正2,75,124,-49,-190.1,38.35
5880,合庫金,0,41,-41,-111.5,27.19
2883,凱基金,2,37,-35,-141.7,40.33
1101,台泥,3,38,-35,-84.5,24.15
