code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動群益科技創新,135,10,125,225.5,18.04
4906,正文,163,53,110,447.8,40.71
,主動群益台灣強棒,102,2,100,228.4,22.84
3231,緯創,100,1,99,1376.0,138.82
2492,華新科,85,5,80,1248.9,156.13
0052,富邦科技,63,3,60,342.8,56.97
6173,信昌電,74,23,51,603.1,118.25
2241,艾姆勒,50,0,50,157.3,31.45
,元大台灣50正2,153,108,45,147.8,32.85
3481,群創,129,87,42,132.1,31.95
,中信美國公債0-1,40,0,40,184.4,46.1
4119,旭富,32,0,32,142.3,44.48
1605,華新,38,7,31,106.9,34.45
,主動統一台股增長,117,88,29,85.0,29.92
2303,聯電,41,13,28,267.3,95.33
1727,中華化,31,5,26,193.5,74.43
,台新新光辛特,25,0,25,23.5,9.39
4195,基米-創,25,0,25,56.2,22.49
5425,台半,104,80,24,181.5,76.1
6505,台塑化,20,0,20,108.4,53.92
5608,四維航,20,0,20,30.0,15.0
,富邦NASDAQ反1,20,1,19,4.7,2.48
6209,今國光,30,11,19,124.3,65.43
2313,華通,24,6,18,452.7,244.86
5464,霖宏,18,0,18,103.5,57.5
,元大投資級公司債,0,165,-165,-540.7,32.77
6127,九豪,1,121,-120,-548.2,45.68
2882,國泰金,3,105,-102,-810.9,78.83
1815,富喬,9,89,-80,-894.3,112.09
0056,元大高股息,50,120,-70,-317.3,45.29
2317,鴻海,13,81,-68,-1706.6,253.79
2344,華邦電,34,95,-61,-722.0,116.99
8150,南茂,21,78,-57,-526.4,93.4
6116,彩晶,13,65,-52,-49.6,9.55
00878,國泰永續高股息,38,75,-37,-105.4,28.07
2409,友達,30,63,-33,-61.8,18.65
,第一金優選非投債,0,32,-32,-29.3,9.16
2301,光寶科,2,33,-31,-674.7,215.57
00929,復華台灣科技優息,0,30,-30,-77.4,25.83
2408,南亞科,4,30,-26,-790.1,300.62
6282,康舒,6,32,-26,-141.7,54.41
5351,鈺創,7,32,-25,-206.4,80.45
2481,強茂,14,38,-24,-261.1,108.84
2886,兆豐金,0,23,-23,-92.8,40.18
2312,金寶,3,26,-23,-67.8,29.5
009816,凱基台灣TOP50,32,55,-23,-31.8,14.03
2353,宏碁,1,23,-22,-64.6,28.86
,凱基A級公司債,0,22,-22,-30.8,14.01
3035,智原,5,26,-21,-416.3,193.53
2357,華碩,1,22,-21,-1448.0,686.24
