code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1314,中石化,229,41,188,166.6,8.86
,元大台灣50反1,168,0,168,158.9,9.46
6533,晶心科,104,2,102,2808.4,275.33
3419,譁裕,70,0,70,77.5,11.08
,主動中信台灣收益,164,95,69,67.9,9.84
2324,仁寶,67,1,66,246.5,37.3
2455,全新,67,3,64,3527.5,550.29
,凱基美國非投等債,60,0,60,85.8,14.3
2408,南亞科,72,16,56,2897.0,508.55
2002,中鋼,55,0,55,102.7,18.67
6834,天二科技,56,2,54,630.9,115.91
,群益臺灣加權正2,117,62,55,69.8,12.89
,主動統一台股增長,136,84,52,156.3,30.05
6177,達麗,40,0,40,186.8,47.39
3541,西柏,70,31,39,95.9,24.6
3231,緯創,40,3,37,673.5,181.64
,群益ESG投等債20+,40,4,36,51.4,14.27
6443,元晶,35,4,31,91.2,29.32
2413,環科,30,0,30,160.4,52.95
,期元大S&P原油反1,30,0,30,31.4,10.47
2883,凱基金,29,1,28,111.4,39.68
00918,大華優利高填息30,38,10,28,93.9,34.14
00877,復華中國5G,27,0,27,106.7,39.53
2406,國碩,30,4,26,78.9,30.34
9904,寶成,31,5,26,63.5,24.72
2409,友達,244,1061,-817,-2990.5,36.59
,主動統一升級50,5,303,-298,-322.0,10.78
6770,力積電,57,344,-287,-2068.9,72.04
6116,彩晶,85,277,-192,-313.0,16.22
3481,群創,328,513,-185,-947.4,51.16
,主動凱基台灣,0,138,-138,-139.7,10.12
,元大台灣50正2,28,141,-113,-446.2,39.31
,主動復華未來50,13,121,-108,-196.7,18.19
,主動國泰動能高息,0,91,-91,-142.3,15.64
,主動群益台灣強棒,2,78,-76,-177.5,23.36
00961,FT臺灣永續高息,5,70,-65,-86.4,13.29
00919,群益台灣精選高息,28,93,-65,-209.3,32.3
6182,合晶,23,73,-50,-598.4,119.56
00905,FT臺灣Smart,0,50,-50,-138.7,27.73
009820,元大納斯達克精選,0,50,-50,-52.2,10.43
6152,百一,0,48,-48,-74.1,15.43
3363,上詮,0,45,-45,-3010.8,670.6
6166,凌華,2,43,-41,-520.1,126.85
2426,鼎元,11,47,-36,-367.6,100.48
,主動安聯美國科技,0,33,-33,-33.0,10.0
6271,同欣電,2,34,-32,-752.9,232.59
2344,華邦電,53,86,-33,-575.6,179.37
1605,華新,3,33,-30,-112.2,37.4
009828,中信台日韓PCB,0,30,-30,-29.2,9.75
2208,台船,0,28,-28,-54.0,19.3
