code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,226,40,186,257.5,13.82
,主動統一台股增長,475,307,168,488.4,29.08
00891,中信關鍵半導體,116,12,104,352.3,34.0
2354,鴻準,157,77,80,498.7,62.28
2601,益航,80,3,77,37.8,4.91
2371,大同,104,30,74,224.7,30.36
3707,漢磊,80,14,66,504.4,76.38
1785,光洋科,103,43,60,991.2,165.5
,主動復華未來50,51,2,49,86.6,17.53
,主動群益科技創新,66,21,45,79.9,17.74
2614,東森,45,0,45,92.0,20.45
3105,穩懋,57,15,42,2154.4,516.91
2489,瑞軒,84,45,39,181.5,46.04
2495,普安,46,12,34,147.4,43.36
2324,仁寶,35,3,32,92.5,28.88
3714,富采,43,12,31,228.9,72.21
2449,京元電子,45,14,31,1083.1,349.34
1303,南亞,139,108,31,296.8,97.16
1504,東元,34,4,30,206.1,68.33
4721,美琪瑪,49,22,27,253.9,94.2
1802,台玻,236,209,27,230.4,86.6
,主動群益台灣強棒,28,3,25,56.6,22.13
0056,元大高股息,53,28,25,110.3,43.99
2340,台亞,59,35,24,100.3,41.79
0050,元大台灣50,29,6,23,225.2,95.59
2303,聯電,15,151,-136,-1244.0,90.87
00712,復華富時不動產,5,140,-135,-122.4,9.07
2317,鴻海,35,155,-120,-2971.5,249.06
2408,南亞科,8,119,-111,-3127.3,281.39
2353,宏碁,15,105,-90,-249.9,27.7
00918,大華優利高填息30,0,82,-82,-198.8,24.25
2344,華邦電,46,126,-80,-867.4,107.72
2426,鼎元,534,593,-59,-503.3,85.6
,主動野村臺灣高息,46,100,-54,-56.2,10.4
1727,中華化,21,73,-52,-395.1,75.97
00919,群益台灣精選高息,46,92,-46,-116.0,24.91
2337,旺宏,134,173,-39,-688.0,176.95
6190,萬泰科,50,86,-36,-274.1,76.14
1582,信錦,6,42,-36,-332.0,92.21
5512,力麒,0,35,-35,-24.5,6.99
3028,增你強,1,36,-35,-257.2,73.48
2351,順德,0,35,-35,-543.9,155.68
,主動元大AI新經濟,0,35,-35,-59.9,17.43
2887,台新新光金,1,34,-33,-79.5,24.01
2883,凱基金,8,41,-33,-72.8,22.14
6182,合晶,71,103,-32,-162.4,51.55
5347,世界,3,33,-30,-512.1,168.8
,主動群益美國增長,1,31,-30,-36.4,12.12
00882,中信中國高股息,0,30,-30,-47.2,15.74
1513,中興電,25,54,-29,-453.9,155.92
