code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50反1,255,0,255,259.8,10.18
009829,大華韓國KOSPI50,120,0,120,128.7,10.72
,主動中信台灣收益,160,50,110,104.5,9.5
,主動復華未來50,121,44,77,136.1,17.64
,主動富邦台灣龍耀,95,21,74,62.1,8.39
,主動統一升級50,81,30,51,50.7,9.9
2634,漢翔,61,10,51,365.7,71.52
3033,威健,51,0,51,233.0,45.68
,群益臺灣加權反1,50,0,50,5.1,1.01
3441,聯一光,75,25,50,539.3,108.08
,群益ESG投等債20+,39,0,39,55.7,14.29
,主動統一台股增長,38,3,35,101.8,28.75
5608,四維航,851,819,32,64.8,20.25
3049,精金,32,2,30,35.2,11.72
2605,新興,92,63,29,109.8,37.78
,主動統一全球創新,29,0,29,47.5,16.36
5425,台半,56,31,25,235.4,94.11
,第一金優選非投債,24,0,24,22.1,9.19
2337,旺宏,31,8,23,278.8,121.63
009824,群益美國科技巨頭,20,0,20,20.3,9.98
2442,新美齊,20,0,20,39.6,19.8
,國泰臺灣加權反1,20,0,20,3.3,1.65
2428,興勤,19,2,17,441.0,259.09
3044,健鼎,25,10,15,794.3,526.12
3135,凌航,15,0,15,255.8,170.5
2637,慧洋-KY,4,326,-322,-3187.1,98.96
2890,永豐金,0,107,-107,-424.3,39.66
2609,陽明,64,167,-103,-643.4,62.01
2002,中鋼,10,113,-103,-198.3,19.25
009805,台新美國電力基建,5,100,-95,-147.6,15.54
,群益ESG投等債0-5,0,50,-50,-51.3,10.25
2615,萬海,7,53,-46,-566.8,122.27
00919,群益台灣精選高息,1,46,-45,-137.9,30.64
8112,至上,1,46,-45,-423.9,94.2
1802,台玻,15,59,-44,-249.8,56.77
2887,台新新光金,0,37,-37,-137.2,37.07
6213,聯茂,13,47,-34,-1787.1,519.29
2603,長榮,15,48,-33,-817.8,247.87
,元大台灣50正2,24,55,-31,-108.7,34.7
2328,廣宇,0,31,-31,-139.3,44.95
3221,台嘉碩,8,35,-27,-131.9,48.87
2883,凱基金,0,25,-25,-78.5,31.35
2007,燁興,0,22,-22,-15.5,7.06
,富邦臺灣加權反1,0,22,-22,-12.5,5.66
2356,英業達,1,23,-22,-143.3,65.72
009813,貝萊德標普卓越50,0,20,-20,-22.4,11.2
,群益臺灣加權正2,13,32,-19,-21.8,11.46
1303,南亞,21,38,-17,-331.7,195.15
2069,運錩,0,16,-16,-32.5,20.3
6672,騰輝電子-KY,17,32,-15,-431.5,277.24
