code,name,weight,shares,price
2330,台積電,61.76,470936541,2025.0
2887,台新新光金,0.7,442529872,24.25
2891,中信金,1.18,341685757,53.1
2883,凱基金,0.41,303899757,20.8
2884,玉山金,0.63,295268905,32.85
2890,永豐金,0.51,243989567,32.2
2317,鴻海,3.15,234631651,207.5
2886,兆豐金,0.58,227221914,39.75
2303,聯電,1.12,224222817,76.9
2002,中鋼,0.28,215035700,19.85
2885,元大金,0.7,209828035,51.2
2892,第一金,0.39,208756847,28.9
5880,合庫金,0.31,201317210,23.65
2882,國泰金,0.87,180129165,74.6
2880,華南金,0.42,178976857,35.9
2881,富邦金,0.91,160530216,87.2
1303,南亞,0.53,94791019,85.7
1216,統一,0.45,94730176,72.6
1301,台塑,0.27,80714867,52.6
2412,中華電,0.65,73417054,137.0
3711,日月光投控,1.9,63449758,461.5
2344,華邦電,0.33,60030810,85.7
3231,緯創,0.54,58852381,140.5
2382,廣達,1.09,50964562,329.0
2308,台達電,4.61,37453068,1900.0
2301,光寶科,0.4,37368769,165.0
4904,遠傳,0.22,34125086,98.2
2327,國巨*,0.62,29866591,319.5
2454,聯發科,3.48,28280758,1900.0
3045,台灣大,0.2,27193660,113.5
3037,欣興,1.13,25738170,678.0
6505,台塑化,0.08,22906384,54.0
2408,南亞科,0.29,21606991,207.0
2449,京元電子,0.37,20924062,271.0
2603,長榮,0.27,20904282,197.0
6919,康霈*,0.13,18521468,106.5
2357,華碩,0.51,13138768,605.0
2345,智邦,1.24,9583846,2005.0
2395,研華,0.21,8834048,363.5
2360,致茂,0.95,7129919,2050.0
2368,金像電,0.52,6622422,1210.0
3017,奇鋐,1.01,6264631,2490.0
2383,台光電,1.38,5536874,3850.0
2207,和泰車,0.18,5384028,507.0
6669,緯穎,0.51,1991310,3980.0
3008,大立光,0.32,1847180,2710.0
3653,健策,0.53,1621711,5020.0
3661,世芯-KY,0.36,1528975,3625.0
7769,鴻勁,0.32,1097720,4445.0
2059,川湖,0.27,1092665,3745.0
202605NYF,台灣50ETF股票期貨,0.1,1738,0.0
202605TX,臺股期貨,0.19,388,0.0
