code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,648,69,579,4342.3,75.06
,主動統一全球創新,153,35,118,199.9,16.9
8112,至上,121,7,114,976.2,85.88
,中信中國50正2,100,0,100,104.0,10.39
009819,中信數據及電力,101,6,95,95.4,10.04
3231,緯創,57,0,57,809.4,141.5
0050,元大台灣50,52,9,43,403.6,92.53
2484,希華,41,0,41,157.8,38.5
009820,元大納斯達克精選,29,0,29,29.0,9.99
2408,南亞科,51,22,29,679.7,235.28
3005,神基,28,0,28,272.0,97.15
1303,南亞,65,38,27,249.5,90.15
2313,華通,40,15,25,590.5,235.53
9904,寶成,32,8,24,62.1,25.86
0052,富邦科技,34,11,23,124.5,54.13
2610,華航,25,2,23,41.3,17.97
5347,世界,26,4,22,313.5,145.41
8936,國統,21,0,21,103.4,49.25
4763,材料*-KY,32,11,21,90.0,42.84
6182,合晶,33,12,21,85.6,40.74
,元大台灣50正2,98,78,20,60.1,29.09
,第一金優選非投債,20,0,20,18.4,9.22
009816,凱基台灣TOP50,26,7,19,25.2,13.18
,主動中信非投等債,19,0,19,19.6,10.32
3374,精材,31,13,18,396.5,217.72
6176,瑞儀,9,429,-420,-4003.0,95.36
6532,瑞耘,50,219,-169,-1605.0,94.52
,主動統一台股增長,217,375,-158,-439.5,27.88
,元大台灣50反1,72,222,-150,-177.7,11.85
00878,國泰永續高股息,0,61,-61,-155.4,25.3
3006,晶豪科,10,70,-60,-1102.1,182.65
1455,集盛,0,55,-55,-46.4,8.44
2409,友達,12,67,-55,-95.0,17.27
3702,大聯大,4,59,-55,-545.0,99.1
2887,台新新光金,0,52,-52,-126.6,24.34
00939,統一台灣高息動能,0,51,-51,-85.1,16.68
2312,金寶,8,58,-50,-149.6,29.8
00919,群益台灣精選高息,8,45,-37,-88.7,23.5
00940,元大台灣價值高息,0,37,-37,-37.9,10.25
2327,國巨*,8,41,-33,-1066.0,321.76
,元大滬深300正2,30,61,-31,-66.0,21.29
00918,大華優利高填息30,0,31,-31,-72.6,23.42
00900,富邦特選高股息30,0,30,-30,-45.9,15.29
2345,智邦,14,43,-29,-6829.8,2298.74
2337,旺宏,240,266,-26,-418.9,158.79
0056,元大高股息,1,26,-25,-103.0,41.15
3048,益登,0,25,-25,-98.5,39.41
1802,台玻,34,54,-20,-143.1,70.67
6015,宏遠證,0,20,-20,-27.9,13.95
00902,中信電池及儲能,0,20,-20,-32.9,16.46
