code,name,net_shares,net_amount
1309,台達化,126,2386.0
6270,倍微,101,2676.0
2025,千興,100,1160.0
8059,凱碩,82,1792.0
,主動復華未來50,78,1017.0
2344,華邦電,73,8458.0
,主動統一台股增長,63,1318.0
2408,南亞科,49,11801.0
6588,東典光電,47,5120.0
5452,佶優,45,1793.0
6770,力積電,44,3317.0
4919,新唐,41,4536.0
4534,慶騰,36,1030.0
009816,凱基台灣TOP50,31,337.0
4906,正文,31,1068.0
1101,台泥,29,687.0
6290,良維,28,6426.0
6147,頎邦,22,1531.0
1326,台化,22,995.0
2327,國巨*,21,5791.0
4977,眾達-KY,21,4391.0
6234,高僑,20,576.0
4989,榮科,19,1401.0
2317,鴻海,17,3482.0
3033,威健,16,596.0
6226,光鼎,-993,-14862.0
3006,晶豪科,-203,-40006.0
9931,欣高,-147,-6253.0
3376,新日興,-140,-31189.0
2002,中鋼,-78,-1517.0
3057,喬鼎,-60,-1206.0
00882,中信中國高股息,-42,-668.0
1301,台塑,-29,-1420.0
,元大台灣50反1,-28,-395.0
2313,華通,-27,-5977.0
6190,萬泰科,-21,-1148.0
,主動統一全球創新,-21,-282.0
3029,零壹,-20,-2168.0
1314,中石化,-19,-160.0
6443,元晶,-16,-774.0
1717,長興,-15,-1064.0
7547,碩網,-15,-1061.0
3481,群創,-15,-401.0
,中信美國公債20年,-15,-416.0
3231,緯創,-14,-1841.0
00919,群益台灣精選高息,-14,-315.0
,元大美債20正2,-13,-94.0
2014,中鴻,-13,-255.0
1313,聯成,-12,-162.0
,群益ESG投等債20+,-12,-179.0
