code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,群益ESG投等債20+,210,0,210,313.1,14.91
3434,哲固,66,0,66,189.4,28.69
2610,華航,56,0,56,101.9,18.15
,主動統一台股增長,60,15,45,104.2,23.03
,元大台灣50正2,39,0,39,92.2,23.63
,主動群益科技創新,36,0,36,54.0,14.94
2313,華通,38,10,28,780.6,280.3
2312,金寶,23,2,21,46.6,22.19
3581,博磊,21,0,21,171.7,81.76
2887,台新新光金,26,9,17,41.0,24.05
,主動統一全球創新,18,1,17,25.2,14.84
2305,全友,15,0,15,29.6,19.75
4566,時碩工業,15,0,15,101.4,67.6
6141,柏承,12,0,12,28.3,23.57
4906,正文,31,19,12,49.5,41.29
2402,毅嘉,13,2,11,74.1,67.36
5388,中磊,10,0,10,85.8,82.94
,復華香港正2,10,0,10,17.2,17.18
3518,柏騰,10,0,10,20.9,20.89
1309,台達化,12,2,10,24.1,24.14
1514,亞力,10,0,10,103.0,103.0
2605,新興,10,0,10,40.7,40.73
3691,碩禾,10,0,10,116.4,116.4
2892,第一金,10,0,10,28.5,28.5
2520,冠德,9,0,9,27.6,30.67
6285,啟碁,0,360,-360,-8941.1,247.98
009816,凱基台灣TOP50,43,265,-222,-253.1,11.38
2388,威盛,0,152,-152,-849.6,55.9
6443,元晶,7,153,-146,-530.6,36.21
3481,群創,166,274,-108,-286.2,26.55
00888,永豐台灣ESG,0,100,-100,-246.5,24.65
1802,台玻,3,61,-58,-364.0,62.54
0050,元大台灣50,1,47,-46,-373.8,80.66
3450,聯鈞,24,68,-44,-1370.9,310.71
,元大台灣50反1,8,50,-42,-55.7,13.25
0056,元大高股息,8,50,-42,-165.3,39.46
00940,元大台灣價值高息,0,35,-35,-34.6,9.89
2327,國巨*,9,35,-26,-789.1,301.38
2442,新美齊,0,26,-26,-52.5,20.2
1301,台塑,3,25,-22,-113.8,50.58
00919,群益台灣精選高息,13,33,-20,-46.4,22.77
6153,嘉聯益,0,20,-20,-34.9,17.45
00923,群益台ESG低碳50,2,22,-20,-61.7,30.84
1711,永光,14,34,-20,-86.7,43.36
,期街口布蘭特正2,0,19,-19,-101.4,53.27
1303,南亞,9,26,-17,-145.3,85.37
3437,榮創,0,15,-15,-33.9,22.62
1609,大亞,0,12,-12,-40.0,33.31
3231,緯創,3,15,-12,-161.4,135.17
2002,中鋼,0,12,-12,-23.5,19.9
