code,name,weight,shares,price
RIVN,RIVIAN AUTOMOTIVE INC-A,1.55,33097,0.0
NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.98,24407,0.0
INTC,INTEL CORP,2.77,11841,0.0
WRBY,WARBY PARKER INC-CLASS A,0.76,10140,0.0
FIGR,FIGURE TECHNOLOGY SOLUT-CL A,0.7,9813,0.0
HOOD,ROBINHOOD MARKETS INC - A,2.27,8842,0.0
GFS,GLOBALFOUNDRIES INC,1.11,8259,0.0
ZM,ZOOM COMMUNICATIONS INC,2.06,7780,0.0
ON,ON SEMICONDUCTOR,1.69,7469,0.0
NVDA,NVIDIA CORP,3.84,7055,0.0
TEM,TEMPUS AI INC,0.81,6837,0.0
AMKR,AMKOR TECHNOLOGY INC,0.77,6316,0.0
TTWO,TAKE-TWO INTERACTIVE SOFTWRE,4.25,6028,0.0
LMND,LEMONADE INC,0.81,5998,0.0
CRWD,CROWDSTRIKE HOLDINGS INC - A,3.02,5887,0.0
ALGM,ALLEGRO MICROSYSTEMS INC,0.68,5610,0.0
SHOP,SHOPIFY INC - CLASS A,2.03,5506,0.0
CRM,SALESFORCE INC,2.67,4957,0.0
GLW,CORNING INC,1.73,4874,0.0
GOOG,ALPHABET INC-CL C,4.55,4731,0.0
NOW,SERVICENOW INC,1.55,4665,0.0
PANW,PALO ALTO NETWORKS INC,4.13,4595,0.0
DOCN,DIGITALOCEAN HOLDINGS INC,1.4,4588,0.0
TWLO,TWILIO INC - A,2.21,4108,0.0
AVGO,BROADCOM INC,4.18,3945,0.0
U,UNITY SOFTWARE INC,0.36,3913,0.0
SNOW,SNOWFLAKE INC-CLASS A,3.06,3776,0.0
ORCL,ORACLE CORP,1.25,3706,0.0
XYZ,BLOCK INC,0.86,3678,0.0
NET,CLOUDFLARE INC - CLASS A,2.81,3630,0.0
SYM,SYMBOTIC INC,0.39,3346,0.0
TSLA,TESLA INC,2.71,3175,0.0
LRCX,LAM RESEARCH CORP,2.07,2865,0.0
HUBS,HUBSPOT INC,1.9,2642,0.0
MSFT,MICROSOFT CORP,2.66,2379,0.0
AMD,ADVANCED MICRO DEVICES,2.81,2286,0.0
ENTG,ENTEGRIS INC,0.65,2123,0.0
TXN,TEXAS INSTRUMENTS INC,1.63,2103,0.0
SPCX,SPACE EXPLORATION TECHN-CL A,0.65,2027,0.0
BE,BLOOM ENERGY CORP- A,0.92,1960,0.0
CIEN,CIENA CORP,1.78,1879,0.0
CRCL,CIRCLE INTERNET GROUP INC,0.32,1826,0.0
TTMI,TTM TECHNOLOGIES,0.52,1780,0.0
VICR,VICOR CORP,0.89,1704,0.0
META,META PLATFORMS INC-CLASS A,2.77,1653,0.0
WOLF,WOLFSPEED INC,0.09,1522,0.0
AMZN,AMAZON.COM INC,0.95,1461,0.0
ADBE,ADOBE INC,1.09,1441,0.0
MTSI,MACOM TECHNOLOGY SOLUTIONS H,0.9,1381,0.0
PLTR,PALANTIR TECHNOLOGIES INC-A,0.47,1330,0.0
ENPH,ENPHASE ENERGY INC,0.13,1314,0.0
ADI,ANALOG DEVICES INC,1.12,1108,0.0
CDNS,CADENCE DESIGN SYS INC,1.04,1090,0.0
TSM,TAIWAN SEMICONDUCTOR-SP ADR,1.13,1054,0.0
APP,APPLOVIN CORP-CLASS A,1.06,924,0.0
ROK,ROCKWELL AUTOMATION INC,0.99,753,0.0
LITE,LUMENTUM HOLDINGS INC,1.29,747,0.0
AMAT,APPLIED MATERIALS INC,0.67,540,0.0
FN,FABRINET,0.62,525,0.0
ASML,ASML HOLDING NV-NY REG SHS,1.71,386,0.0
MU,MICRON TECHNOLOGY INC,0.76,360,0.0
CBRS,CEREBRAS SYSTEMS INC - A,0.17,350,0.0
SNDK,SANDISK CORP-W/I,0.61,211,0.0
