code,name,weight,shares,price
2313,華通,1.91,1611000,275.0
NOK US,NOKIA CORP-SPON ADR,1.32,1086346,0.0
268A JP,RIGAKU HOLDINGS CORP,1.54,753100,0.0
2308,台達電,4.1,628000,1515.0
AIXA GR,AIXTRON SE,2.72,503734,0.0
2330,台積電,3.98,497000,1860.0
3037,欣興,1.15,475000,564.0
2368,金像電,1.48,370000,927.0
5803 JP,FUJIKURA LTD,1.33,354000,0.0
6274,台燿,0.94,321000,725.0
2467,志聖,0.44,249000,408.5
2360,致茂,1.53,226000,1570.0
2345,智邦,1.54,221000,1615.0
FSLY US,FASTLY INC - CLASS A,0.9,206235,0.0
INTC US,INTEL CORP,1.15,157700,0.0
TSEM US,TOWER SEMICONDUCTOR LTD,4.12,156582,0.0
5536,聖暉*,0.44,148000,693.0
GLW US,CORNING INC,2.98,145895,0.0
2383,台光電,1.79,144000,2885.0
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.58,143231,0.0
PL US,PLANET LABS PBC,0.66,136600,0.0
3017,奇鋐,1.14,130000,2030.0
AEHR US,AEHR TEST SYSTEMS,0.88,127700,0.0
3653,健策,1.78,110000,3760.0
5801 JP,FURUKAWA ELECTRIC CO LTD,3.19,101400,0.0
BE US,BLOOM ENERGY CORP- A,1.83,97600,0.0
MU US,MICRON TECHNOLOGY INC,5.02,96571,0.0
5706 JP,MITSUI KINZOKU CO LTD,2.51,92300,0.0
SOI FP,S.O.I.T.E.C.,0.7,89943,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,1.82,85300,0.0
LITE US,LUMENTUM HOLDINGS INC,9.46,84185,0.0
TER US,TERADYNE INC,3.54,80100,0.0
3533,嘉澤,0.64,73000,2030.0
SNDK US,SANDISK CORP,6.31,64493,0.0
NVDA US,NVIDIA CORP,1.55,63050,0.0
ENR GR,SIEMENS ENERGY AG,1.38,58021,0.0
6510,精測,0.8,56000,3435.0
CIEN US,CIENA CORP,3.44,55742,0.0
AMD US,ADVANCED MICRO DEVICES,1.34,43800,0.0
KEYS US,KEYSIGHT TECHNOLOGIES IN,1.73,41900,0.0
WDC US,WESTERN DIGITAL CORP,1.78,41462,0.0
ASTS US,AST SPACEMOBILE INC,0.51,40100,0.0
3110 JP,NITTO BOSEKI CO LTD,0.57,30800,0.0
7769,鴻勁,0.48,28000,4010.0
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,1.02,24303,0.0
ONTO US,ONTO INNOVATION INC,0.63,21000,0.0
BESI NA,BE SEMICONDUCTOR INDUSTRIES,0.6,19584,0.0
GEV US,GE VERNOVA INC,2.26,18000,0.0
6920 JP,LASERTEC CORP,0.5,15900,0.0
COHR US,COHERENT CORP,0.47,13300,0.0
5274,信驊,0.49,10000,12615.0
