code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
4722,國精化,728,2,726,18896.6,260.53
1560,中砂,621,5,616,41211.9,669.04
,主動統一升級50,867,353,514,512.1,9.96
6147,頎邦,497,197,300,6765.2,225.51
,主動群益科技創新,420,132,288,510.3,17.7
7780,大研生醫*,284,10,274,507.1,18.51
00712,復華富時不動產,308,57,251,218.7,8.71
,主動統一台股增長,428,201,227,654.7,28.86
2303,聯電,476,265,211,2433.1,115.32
8996,高力,215,11,204,21667.9,1063.89
3709,鑫聯大投控,202,3,199,1713.5,86.11
3189,景碩,286,141,145,8084.0,561.01
3024,憶聲,202,71,131,227.0,17.33
6271,同欣電,298,170,128,2651.6,206.3
3006,晶豪科,212,84,128,2845.9,221.78
2892,第一金,126,8,118,328.6,27.73
2344,華邦電,315,201,114,1297.5,113.39
2327,國巨*,249,143,106,6025.9,572.83
2472,立隆電,387,283,104,2725.9,262.24
3717,聯嘉投控,107,17,90,217.0,24.15
7795,長廣,79,0,79,2960.2,374.95
6142,友勁,78,0,78,62.3,7.99
3441,聯一光,82,7,75,395.5,52.75
6175,立敦,98,29,69,587.8,85.25
00887,永豐中國科技50大,80,13,67,112.8,16.83
3481,群創,4740,5464,-724,-2875.0,39.69
3231,緯創,34,521,-487,-6621.7,136.02
8042,金山電,1,301,-300,-3744.3,124.86
2409,友達,695,977,-282,-563.9,19.99
6456,GIS-KY,0,261,-261,-1818.0,69.66
,元大台灣50正2,224,483,-259,-804.7,31.07
6116,彩晶,14,244,-230,-247.0,10.74
3066,李洲,16,230,-214,-448.0,20.88
2382,廣達,39,247,-208,-6173.0,296.3
,主動野村臺灣高息,1,205,-204,-209.3,10.26
009816,凱基台灣TOP50,82,279,-197,-272.7,13.83
2324,仁寶,56,241,-185,-544.1,29.28
00940,元大台灣價值高息,0,185,-185,-208.5,11.27
2812,台中銀,6,181,-175,-330.7,18.95
3685,元創精密,20,185,-165,-449.6,27.25
1303,南亞,19,177,-158,-1374.8,86.76
3016,嘉晶,0,146,-146,-1682.2,115.22
,主動復華未來50,61,205,-144,-254.9,17.74
,主動國泰動能高息,0,136,-136,-180.7,13.28
00922,國泰台灣領袖50,2,134,-132,-476.1,36.05
00919,群益台灣精選高息,4,133,-129,-340.6,26.38
6265,方土昶,1,125,-124,-533.5,43.02
3135,凌航,6,129,-123,-2412.8,196.18
6166,凌華,4,123,-119,-1451.7,122.01
3576,聯合再生,35,148,-113,-197.9,17.42
