code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2409,友達,1364,649,715,2004.4,28.04
009816,凱基台灣TOP50,725,172,553,859.0,15.53
3015,全漢,570,93,477,2990.6,62.69
1718,中纖,499,22,477,461.3,9.68
00918,大華優利高填息30,485,16,469,1456.0,31.05
2312,金寶,610,142,468,1939.3,41.43
00952,凱基台灣AI50,270,15,255,508.0,19.92
2353,宏碁,371,127,244,976.8,40.06
1447,力鵬,247,5,242,172.9,7.14
,主動統一台股增長,393,154,239,745.3,31.27
00712,復華富時不動產,253,22,231,201.2,8.69
1909,榮成,215,6,209,210.1,10.05
,主動統一升級50,703,501,202,216.1,10.66
2324,仁寶,393,217,176,774.2,43.75
009819,中信數據及電力,206,33,173,191.6,11.02
1444,力麗,169,0,169,132.3,7.83
00919,群益台灣精選高息,269,101,168,512.2,30.51
3231,緯創,240,72,168,3024.3,180.55
2349,錸德,167,4,163,259.5,15.92
2408,南亞科,295,133,162,6436.3,396.29
2354,鴻準,184,27,157,992.5,62.96
1312,國喬,319,167,152,225.4,14.86
,主動統一全球創新,182,45,137,303.6,22.13
2601,益航,144,20,124,74.9,6.04
2337,旺宏,168,47,121,1908.3,157.78
9105,泰金寶-DR,128,1772,-1644,-1977.3,12.03
5347,世界,21,833,-812,-13062.7,160.95
6127,九豪,52,692,-640,-4812.1,75.24
3624,光頡,21,392,-371,-3872.8,104.28
3615,安可,54,391,-337,-2017.4,59.88
2481,強茂,136,413,-277,-4561.8,164.6
2913,農林,0,230,-230,-266.8,11.6
00940,元大台灣價值高息,30,251,-221,-280.2,12.68
2344,華邦電,457,651,-194,-3429.4,176.59
2855,統一證,9,202,-193,-1065.4,55.09
2887,台新新光金,224,416,-192,-559.9,29.13
1313,聯成,13,204,-191,-218.1,11.39
2618,長榮航,10,200,-190,-728.9,38.3
5225,東科-KY,1,189,-188,-1483.8,78.93
8070,長華*,92,270,-178,-1167.8,65.65
00946,群益科技高息成長,2,177,-175,-270.9,15.48
2883,凱基金,4226,4400,-174,-528.9,30.44
1326,台化,77,247,-170,-972.2,56.9
,群益ESG投等債20+,3,158,-155,-230.5,14.87
5871,中租-KY,7,156,-149,-1781.2,119.06
6282,康舒,173,317,-144,-996.7,69.03
2882,國泰金,12,152,-140,-1322.1,93.9
6217,中探針,5,145,-140,-3718.7,266.4
9136,巨騰-DR,13,152,-139,-214.2,15.41
6147,頎邦,195,333,-138,-3696.0,266.24
