code,name,weight,shares,price
2330,台積電,57.01,560288622,2450.0
2887,台新新光金,0.97,537543120,42.15
2891,中信金,1.15,406069000,67.3
2884,玉山金,0.72,367097051,44.95
2883,凱基金,0.58,361469722,37.2
2890,永豐金,0.55,300675330,42.9
2317,鴻海,2.93,280068848,251.0
2886,兆豐金,0.59,271432190,49.9
2303,聯電,1.59,267457148,142.5
2885,元大金,0.78,263294540,69.7
2892,第一金,0.42,257373077,38.0
5880,合庫金,0.28,247239792,26.85
2882,國泰金,1.02,218870987,110.5
2880,華南金,0.41,213370740,44.8
2881,富邦金,1.2,191426423,148.5
1216,統一,0.36,113598692,75.6
1303,南亞,1.12,113032938,244.0
2412,中華電,0.52,87605932,139.5
3711,日月光投控,1.99,76099702,650.0
2344,華邦電,0.51,70974504,179.5
3231,緯創,0.54,69304662,185.0
2382,廣達,0.86,60664340,336.0
2301,光寶科,0.53,44903351,291.0
2308,台達電,3.03,44284422,1675.0
4904,遠傳,0.18,40772893,104.5
2327,國巨*,0.83,36111706,572.0
2454,聯發科,6.53,33755278,4720.0
3045,台灣大,0.17,32559837,120.0
3037,欣興,1.25,30253738,994.0
6505,台塑化,0.09,26587914,86.2
2449,京元電子,0.29,26220417,271.5
2408,南亞科,0.55,26194976,515.0
2603,長榮,0.25,25106851,231.0
4958,臻鼎-KY,0.37,17495660,494.5
2357,華碩,0.6,15492425,989.0
2345,智邦,0.9,11363674,1965.0
2395,研華,0.3,10600972,659.0
2360,致茂,0.77,8455548,2180.0
2368,金像電,0.34,7886841,1045.0
3017,奇鋐,1.04,7339175,3460.0
6669,緯穎,0.69,7110990,2345.0
2383,台光電,1.51,6665238,5375.0
8046,南電,0.22,4918413,1070.0
3665,貿聯-KY,0.32,4104019,1930.0
3008,大立光,0.61,2157697,6720.0
3653,健策,0.49,1996830,5790.0
3443,創意,0.48,1840603,6225.0
3661,世芯-KY,0.28,1815029,4055.0
7769,鴻勁,0.35,1308357,6475.0
2059,川湖,0.65,1265008,12600.0
202609NYF,台灣50ETF股票期貨,0.03,738,0.0
202609TX,臺股期貨,0.23,588,0.0
