code,name,weight,shares,price
1326,台灣化學纖維,0.6,400000,70.2
2344,華邦電子,1.23,332000,171.5
8150,南茂科技,0.52,280000,86.7
2303,聯華電子,0.67,220000,140.5
3711,日月光投資控股,2.75,207000,618.0
2327,國巨*,2.11,180000,544.0
2330,台灣積體電路製造,8.98,174000,2410.0
2449,京元電子,0.97,170850,263.0
8046,南亞電路板,3.95,170000,1080.0
2486,一詮精密工業,0.77,150000,237.5
6669,緯穎科技服務,6.37,128260,2310.0
2885,元大金融控股,0.17,112720,70.0
3037,欣興電子,2.31,110000,977.0
2308,台達電子工業,3.83,110000,1620.0
3264,欣銓科技,0.53,107000,0.0
2455,全新光電科技,1.12,101000,515.0
2345,智邦科技,3.45,85000,1885.0
3665,貿聯控股,3.27,81000,1875.0
3017,奇鋐科技,5.8,80000,3370.0
2368,金像電子,1.64,74000,1030.0
2454,聯發科技,7.3,74000,4585.0
2383,台光電子材料,8.31,72000,5365.0
6274,台燿科技,2.0,68000,0.0
4958,臻鼎科技控股,0.63,59000,495.0
6213,聯茂電子,0.55,50000,509.0
8210,勤誠興業,0.83,43000,900.0
3450,聯鈞光電,0.44,40000,512.0
6223,旺矽科技,4.6,38000,0.0
8358,金居開發,0.37,35000,0.0
3189,景碩科技,0.55,31000,822.0
3211,順達科技,0.23,30000,0.0
3653,健策精密工業,3.72,30000,5765.0
3023,信邦電子,0.19,28000,322.0
2467,志聖工業,0.32,27000,552.0
2360,致茂電子,1.21,26000,2160.0
5289,宜鼎國際,0.63,22438,0.0
7769,鴻勁,2.99,22000,6310.0
6187,萬潤科技,0.54,20000,0.0
8996,高力熱處理工業,0.57,20000,1330.0
6510,中華精測科技,1.5,20000,0.0
6515,穎崴科技,2.08,14000,6890.0
6531,愛普科技,0.28,13000,988.0
7750,新代,0.52,12000,1995.0
3044,健鼎科技,0.11,10000,508.0
6805,富世達股份有限公司,0.42,9000,2150.0
3131,弘塑科技,0.45,9000,0.0
5274,信驊科技,3.39,8800,0.0
3443,創意電子,1.05,8000,6120.0
6438,迅得機械,0.01,3000,148.0
2472,立隆電子工業,0.01,2000,213.5
2059,川湖科技,0.52,2000,12080.0
2313,華通電腦,0.0,1000,221.5
6139,亞翔工程,0.02,1000,709.0
