code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2609,陽明,127,14,113,688.2,60.72
2409,友達,82,29,53,136.2,25.65
,主動中信台灣收益,32,0,32,30.4,9.49
,元大台灣50反1,34,4,30,30.2,9.99
3481,群創,43,15,28,133.6,46.56
3324,雙鴻,32,4,28,2950.5,1061.73
1303,南亞,68,45,23,475.3,207.75
00712,復華富時不動產,20,0,20,17.7,8.84
6182,合晶,25,8,17,189.8,106.64
2303,聯電,29,12,17,210.8,122.69
2515,中工,15,0,15,17.9,11.95
2449,京元電子,15,2,13,308.2,236.37
6191,精成科,13,0,13,106.2,81.71
2484,希華,27,15,12,95.2,78.03
2606,裕民,11,0,11,82.6,73.43
1402,遠東新,11,0,11,31.2,28.37
2027,大成鋼,11,0,11,55.2,50.15
4541,晟田,11,0,11,74.3,67.58
3711,日月光投控,11,0,11,651.2,592.01
2892,第一金,12,1,11,36.3,33.41
1101,台泥,10,0,10,24.5,24.35
6589,台康生技,10,0,10,50.3,50.3
3624,光頡,12,3,9,84.1,93.46
6443,元晶,11,2,9,24.0,26.62
4958,臻鼎-KY,9,2,7,324.3,446.35
,主動統一全球創新,1,220,-219,-352.3,16.09
2801,彰銀,4,150,-146,-349.0,23.9
1605,華新,0,101,-101,-397.9,39.2
0050,元大台灣50,2,95,-93,-986.9,105.69
3016,嘉晶,0,70,-70,-719.3,102.76
,主動凱基台灣,0,70,-70,-66.6,9.52
,主動統一升級50,6,70,-64,-65.1,10.14
2852,第一保,0,60,-60,-179.5,29.92
2002,中鋼,0,55,-55,-106.1,19.29
2489,瑞軒,30,78,-48,-204.2,42.72
,主動中信非投等債,0,45,-45,-46.6,10.35
,群益臺灣加權正2,4,46,-42,-48.0,11.42
2883,凱基金,1,42,-41,-135.3,32.64
,群益ESG投等債20+,0,40,-40,-57.7,14.43
8183,精星,0,38,-38,-110.5,29.07
2481,強茂,1,35,-34,-505.3,148.77
1326,台化,6,36,-30,-180.9,60.42
009816,凱基台灣TOP50,0,28,-28,-44.5,15.43
6472,保瑞,1,30,-29,-1325.1,459.95
5425,台半,8,32,-24,-219.4,91.32
6147,頎邦,4,27,-23,-404.0,175.63
1815,富喬,43,66,-23,-266.9,117.94
,元大台灣50正2,7,30,-23,-81.1,35.89
,主動群益科技創新,0,21,-21,-37.9,18.04
1785,光洋科,1,22,-21,-216.1,103.05
