code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2630,亞航,1546,0,1546,7552.2,48.85
1718,中纖,196,2,194,250.4,12.94
,元大台灣50反1,107,17,90,90.8,10.01
2409,友達,397,326,71,206.5,29.18
3481,群創,203,135,68,465.1,69.05
00919,群益台灣精選高息,64,1,63,185.6,29.42
2885,元大金,60,0,60,389.4,64.9
8261,富鼎,46,3,43,1105.1,256.99
2353,宏碁,40,1,39,128.3,32.89
2520,冠德,35,0,35,118.5,33.85
2002,中鋼,35,0,35,65.2,18.87
3094,聯傑,24,0,24,96.1,40.06
2324,仁寶,39,17,22,77.0,35.01
2601,益航,20,0,20,10.9,5.43
2889,國票金,20,0,20,29.6,14.8
2424,隴華,19,0,19,19.0,10.0
2362,藍天,18,0,18,75.3,41.85
6456,GIS-KY,16,1,15,104.1,69.39
6472,保瑞,14,0,14,618.2,426.64
8926,台汽電,16,2,14,107.4,76.68
3028,增你強,13,1,12,98.2,82.0
2317,鴻海,20,9,11,299.4,251.17
2408,南亞科,44,33,11,482.9,424.75
3260,威剛,18,7,11,462.6,409.19
3717,聯嘉投控,14,3,11,28.4,25.84
2303,聯電,126,1308,-1182,-20195.7,170.89
8936,國統,2,1046,-1044,-6542.8,62.67
,主動統一升級50,16,255,-239,-262.3,10.95
2327,國巨*,9,239,-230,-24732.3,1071.51
1815,富喬,17,139,-122,-1352.1,110.18
1802,台玻,19,131,-112,-819.3,73.04
,國泰臺灣加權反1,0,91,-91,-14.8,1.62
2883,凱基金,27,71,-44,-123.9,27.94
3707,漢磊,1,45,-44,-366.0,83.19
,主動聯博動能50,0,42,-42,-42.3,10.07
6182,合晶,4,37,-33,-407.2,123.02
8021,尖點,0,31,-31,-1706.5,552.66
,中信美國公債0-1,0,30,-30,-139.0,46.34
1312,國喬,0,29,-29,-40.7,14.05
2406,國碩,5,33,-28,-115.5,41.24
,主動統一台股增長,71,96,-25,-79.5,32.33
2492,華新科,0,24,-24,-1351.3,563.0
,中信高評級公司債,0,24,-24,-82.4,34.32
2610,華航,12,35,-23,-54.5,23.68
2881,富邦金,0,23,-23,-296.6,128.93
6770,力積電,18,41,-23,-179.7,79.68
1709,和益,0,22,-22,-47.7,21.7
2535,達欣工,2,23,-21,-191.8,91.31
,主動凱基台灣,36,57,-21,-20.3,9.76
1314,中石化,0,20,-20,-16.8,8.33
