code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6949,沛爾生醫*-創,401,0,401,2125.5,53.0
00919,群益台灣精選高息,263,9,254,834.7,32.74
2303,聯電,240,16,224,3138.8,139.95
2834,臺企銀,151,12,139,254.4,18.3
3624,光頡,107,7,100,1256.6,125.66
,主動中信台灣收益,72,2,70,65.5,9.32
,主動統一升級50,58,4,54,54.0,9.99
2409,友達,92,51,41,115.0,28.01
00712,復華富時不動產,40,0,40,33.9,8.3
8422,可寧衛*,39,0,39,101.0,25.86
3016,嘉晶,64,30,34,361.2,106.24
,主動統一台股增長,45,15,30,87.4,28.97
2891,中信金,30,0,30,200.5,69.1
1303,南亞,37,9,28,643.4,224.38
,主動聯博動能50,25,0,25,24.3,9.73
8358,金居,33,9,24,1237.5,497.5
2883,凱基金,25,1,24,91.8,38.23
009826,貝萊德世界股票,22,0,22,22.0,9.98
3374,精材,22,1,21,885.5,420.18
6277,宏正,20,0,20,154.0,77.0
,主動摩根台灣鑫收,20,0,20,27.7,13.85
,主動野村臺灣高息,20,0,20,22.4,11.19
2481,強茂,28,10,18,292.5,159.82
,平衡兆豐台美動能,17,0,17,26.9,15.8
6620,漢達,20,3,17,221.5,130.81
3149,正達,0,220,-220,-1323.2,60.15
,群益優選非投等債,0,120,-120,-114.7,9.56
,台新美A公司債20+,0,93,-93,-125.4,13.48
,主動復華未來50,17,103,-86,-146.3,17.03
6147,頎邦,13,80,-67,-1359.7,202.93
2402,毅嘉,1,60,-59,-315.7,53.5
,凱基A級公司債,0,55,-55,-73.8,13.41
,元大台灣50正2,15,66,-51,-176.2,35.21
,群益ESG投等債20+,0,50,-50,-70.8,14.15
2884,玉山金,1,40,-39,-174.7,45.81
3231,緯創,3,38,-35,-636.9,182.9
,元大滬深300正2,0,32,-32,-61.6,19.24
1815,富喬,8,35,-27,-309.6,115.7
1304,台聚,0,20,-20,-24.2,12.07
6456,GIS-KY,0,20,-20,-123.2,61.6
4105,東洋,0,16,-16,-125.6,78.49
2344,華邦電,19,35,-16,-249.4,159.5
6129,普誠,0,14,-14,-19.0,13.54
2354,鴻準,0,12,-12,-77.7,64.7
3481,群創,9,21,-12,-57.0,47.69
,期元大S&P石油,0,11,-11,-37.3,33.89
2376,技嘉,0,10,-10,-340.6,344.01
9933,中鼎,0,9,-9,-38.2,42.0
6526,達發,0,9,-9,-565.6,628.44
8996,高力,0,9,-9,-1089.3,1219.87
