code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,525,102,423,1393.8,32.89
009816,凱基台灣TOP50,354,28,326,472.4,14.47
,主動統一升級50,530,280,250,245.6,9.79
,主動富邦台灣龍耀,223,1,222,198.7,8.92
3049,精金,203,2,201,267.4,13.3
1714,和桐,180,30,150,208.5,13.9
2317,鴻海,153,15,138,3549.1,257.52
3576,聯合再生,135,14,121,210.1,17.31
0050,元大台灣50,123,27,96,942.7,98.89
00918,大華優利高填息30,98,16,82,243.5,29.68
3188,鑫龍騰,82,0,82,212.8,25.95
2002,中鋼,81,3,78,145.0,18.57
,主動安聯美國科技,71,11,60,56.3,9.37
2327,國巨*,89,30,59,4971.3,838.98
,國泰10Y+金融債,50,0,50,80.0,16.0
,主動復華未來50,71,25,46,83.7,18.16
9906,欣巴巴,48,2,46,232.1,50.68
,元大台灣50反1,111,70,41,44.9,10.83
00896,中信綠能及電動車,40,0,40,112.3,27.73
2324,仁寶,64,26,38,141.6,36.59
8422,可寧衛*,48,13,35,103.4,29.55
,主動中信台灣收益,33,0,33,32.2,9.61
5228,鈺鎧,37,5,32,229.9,71.85
1301,台塑,28,3,25,109.2,43.67
5522,遠雄,26,1,25,209.7,83.88
00961,FT臺灣永續高息,0,158,-158,-203.8,12.9
1721,三晃,0,125,-125,-284.1,22.73
2353,宏碁,21,107,-86,-317.0,36.69
2610,華航,6,80,-74,-144.1,19.47
2303,聯電,81,139,-58,-734.8,125.54
2834,臺企銀,2,55,-53,-89.1,16.81
,群益ESG投等債20+,0,52,-52,-77.4,14.88
,主動統一台股增長,100,150,-50,-145.3,29.41
2344,華邦電,43,88,-45,-702.5,154.56
0056,元大高股息,16,62,-46,-218.0,48.39
,期街口布蘭特正2,2,46,-44,-238.3,54.16
3033,威健,3,41,-38,-188.3,49.69
6113,亞矽,7,43,-36,-97.5,27.07
2618,長榮航,0,33,-33,-123.4,37.28
1444,力麗,1,34,-33,-23.3,7.07
,主動群益台灣強棒,6,36,-30,-67.3,22.44
6147,頎邦,6,34,-28,-593.7,214.73
,主動群益科技創新,11,38,-27,-47.4,17.57
2313,華通,43,69,-26,-699.5,271.3
1304,台聚,0,25,-25,-31.1,12.45
5388,中磊,14,39,-25,-208.1,84.44
00891,中信關鍵半導體,8,33,-25,-79.8,32.82
0052,富邦科技,8,32,-24,-137.3,58.18
2302,麗正,2,25,-23,-69.0,29.98
00919,群益台灣精選高息,58,81,-23,-66.7,29.65
