code,name,weight,shares,price
GLEN LN,嘉能可公司,1.57,40000,0.0
2330,台積電,8.43,22000,2380.0
8306 JT,三菱UFJ金融集團公司,1.41,12000,0.0
6506 JT,安川電機公司,1.91,11000,0.0
IFX GY,英飛凌科技股份有限公司,2.99,8000,0.0
6981 JT,村田製作所有限公司,1.68,7000,0.0
NVDA US,輝達,6.09,5200,0.0
CRWD US,Crowdstrike控股公司,4.21,3752,0.0
GOOGL US,Alphabet 公司,6.49,3500,0.0
AMZN US,AMAZON. COM INC,4.02,2800,0.0
AVGO US,博通公司,5.37,2400,0.0
ENR GY,Siemens Energy AG,2.04,2200,0.0
HWM US,Howmet航太公司,2.51,1700,0.0
LRCX US,科林研發股份有限公司,2.77,1700,0.0
COHR US,連貫公司,2.58,1300,0.0
NET US,Cloudflare公司,1.88,1200,0.0
AMD US,超微半導體公司,3.03,1200,0.0
SNOW US,Snowflake公司,1.9,1100,0.0
2454,聯發科,0.63,1000,3960.0
ETN US,伊頓公開有限公司,2.35,1000,0.0
MSFT US,Microsoft Corp,2.62,1000,0.0
SU FP,施奈德電機公司,1.65,900,0.0
JPM US,摩根大通銀行,1.5,800,0.0
MU US,美光科技公司,3.67,800,0.0
LITE US,魯門特姆控股公司,3.63,780,0.0
TSEM US,塔爾半導體有限公司,0.8,602,0.0
AAPL US,蘋果公司,0.98,600,0.0
AMAT US,應用材料,1.69,600,0.0
GS US,高盛集團,2.99,550,0.0
GEV US,奇異維諾瓦公司,2.59,500,0.0
LLY US,禮來公司,2.79,450,0.0
DDOG US,數據狗公司,0.37,300,0.0
CRDO US,Credo Technology Group Holding,0.39,300,0.0
MA US,萬事達卡,0.88,300,0.0
CAT US,Caterpillar Inc,1.1,250,0.0
SNDK US,晟碟公司（德拉瓦州）,1.27,200,0.0
