code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
1802,台玻,476,53,423,2580.9,61.01
,主動復華未來50,358,46,312,421.2,13.53
,主動群益科技創新,244,28,216,315.3,14.58
0056,元大高股息,232,16,216,840.6,39.0
,元大台灣50反1,201,16,185,249.2,13.47
0050,元大台灣50,226,64,162,1283.6,79.07
,主動統一台股增長,227,78,149,337.9,22.65
3481,群創,306,160,146,391.9,26.95
,期元大S&P原油反1,154,10,144,199.0,13.82
,主動台新優勢成長,100,1,99,133.4,13.56
2337,旺宏,93,11,82,1168.8,142.15
8299,群聯,84,4,80,13378.3,1657.21
6147,頎邦,104,26,78,781.5,99.4
00927,群益半導體收益,71,0,71,180.9,25.48
,元大滬深300正2,60,0,60,117.3,19.55
4906,正文,63,9,54,206.5,38.25
00904,新光臺灣半導體30,50,0,50,149.8,29.95
6218,豪勉,50,1,49,169.0,34.49
,第一金優選非投債,40,0,40,37.5,9.38
4763,材料*-KY,48,9,39,165.8,42.5
1582,信錦,32,0,32,320.2,100.06
6451,訊芯-KY,30,3,27,1060.1,393.0
,元大美債20正2,25,0,25,17.9,7.14
,群益優選非投等債,22,0,22,21.3,9.67
3017,奇鋐,21,0,21,4655.3,2208.27
3645,達邁,342,994,-652,-4869.2,74.67
2498,宏達電,0,226,-226,-908.0,40.18
009816,凱基台灣TOP50,70,294,-224,-250.5,11.18
2409,友達,93,235,-142,-267.6,18.89
8046,南電,7,109,-102,-6610.4,648.02
8112,至上,2,100,-98,-819.1,83.58
,元大台灣50正2,54,150,-96,-219.5,22.76
5347,世界,0,65,-65,-849.5,130.65
,凱基A級公司債,0,60,-60,-85.6,14.26
6770,力積電,75,120,-45,-249.7,54.72
1303,南亞,44,87,-43,-388.9,89.67
2368,金像電,3,46,-43,-4747.5,1096.87
8054,安國,1,41,-40,-385.2,95.56
2344,華邦電,21,61,-40,-379.8,95.01
2615,萬海,0,36,-36,-282.6,78.5
2367,燿華,46,79,-33,-255.1,78.51
2049,上銀,1,31,-30,-738.9,246.08
00918,大華優利高填息30,0,30,-30,-67.5,22.5
3006,晶豪科,3,33,-30,-470.9,158.63
00946,群益科技高息成長,0,28,-28,-29.1,10.4
6290,良維,1,29,-28,-608.4,217.98
00952,凱基台灣AI50,0,26,-26,-35.6,13.71
1717,長興,12,37,-25,-190.1,73.78
2303,聯電,33,55,-22,-125.9,58.73
1815,富喬,39,60,-21,-252.6,119.71
