code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,240,11,229,2920.5,127.19
,主動中信台灣收益,222,0,222,213.1,9.59
,凱基A級公司債,70,5,65,89.0,13.69
009826,貝萊德世界股票,56,0,56,56.4,10.07
8936,國統,50,0,50,255.0,50.5
00961,FT臺灣永續高息,49,0,49,64.4,13.14
8039,台虹,54,11,43,1360.5,315.71
3016,嘉晶,68,28,40,382.1,95.53
,主動復華未來50,67,28,39,69.8,17.86
,群益臺灣加權正2,41,3,38,44.4,11.59
009816,凱基台灣TOP50,50,13,37,56.4,15.37
3231,緯創,44,10,34,604.2,177.18
2538,基泰,30,0,30,26.5,8.82
2327,國巨*,33,4,29,1615.7,559.26
2449,京元電子,26,1,25,661.4,255.62
1709,和益,41,16,25,86.3,34.53
,期元大S&P日圓正2,20,0,20,37.6,18.82
,主動統一前沿科技,18,0,18,17.3,9.58
2390,云辰,18,0,18,18.7,10.4
3711,日月光投控,20,3,17,1018.3,575.32
2002,中鋼,17,0,17,33.3,18.95
,主動群益科技創新,30,13,17,31.0,18.24
2492,華新科,29,13,16,481.8,301.98
3293,鈊象,16,1,15,1055.8,701.52
,平衡凱基雙核收息,15,0,15,17.7,11.77
2409,友達,46,128,-82,-217.1,26.47
00919,群益台灣精選高息,35,111,-76,-240.4,31.59
1303,南亞,48,92,-44,-1056.3,241.16
2883,凱基金,1,45,-44,-144.0,33.37
00955,中信日本商社,0,40,-40,-61.7,15.44
6770,力積電,14,48,-34,-247.4,72.35
00878,國泰永續高股息,6,40,-34,-111.9,33.0
1312,國喬,3,36,-33,-49.7,15.07
9904,寶成,0,31,-31,-76.4,24.64
2834,臺企銀,1,32,-31,-51.5,16.74
2301,光寶科,9,39,-30,-929.7,309.81
1717,長興,8,37,-29,-243.0,83.57
8183,精星,0,29,-29,-84.3,29.08
3305,昇貿,0,26,-26,-292.5,112.5
1326,台化,2,27,-25,-164.6,64.96
2329,華泰,1,26,-25,-107.8,43.14
3042,晶技,2,27,-25,-464.2,185.68
2890,永豐金,0,22,-22,-89.1,40.65
4915,致伸,0,20,-20,-118.5,59.26
9105,泰金寶-DR,2,22,-20,-17.3,8.65
009821,野村稀土關鍵資源,0,20,-20,-30.5,15.26
2344,華邦電,26,43,-17,-306.9,183.77
2609,陽明,10,26,-16,-95.1,59.29
2316,楠梓電,0,15,-15,-248.3,165.5
2312,金寶,0,14,-14,-45.2,32.3
