code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
0052,富邦科技,140,2,138,853.5,61.83
3234,光環,99,0,99,1252.5,126.51
,主動元大AI新經濟,99,8,91,190.0,20.88
2867,三商壽,79,0,79,67.5,8.54
,主動統一全球創新,79,7,72,162.6,22.56
,群益ESG投等債20+,59,0,59,87.9,14.9
4976,佳凌,50,0,50,179.3,35.86
2303,聯電,83,36,47,650.8,140.27
2367,燿華,45,3,42,268.2,63.57
2401,凌陽,51,10,41,125.3,30.48
00935,野村臺灣新科技50,41,0,41,252.1,61.5
,主動統一台股增長,95,64,31,96.4,30.91
3264,欣銓,31,0,31,691.2,222.6
2472,立隆電,35,7,28,982.3,350.12
4939,亞電,30,2,28,181.9,64.92
6770,力積電,45,19,26,190.6,73.58
9904,寶成,25,0,25,66.1,26.42
1303,南亞,39,15,24,286.0,120.13
6147,頎邦,27,4,23,550.5,237.91
00712,復華富時不動產,20,0,20,17.7,8.84
6834,天二科技,22,3,19,158.8,83.58
2327,國巨*,40,25,15,1495.0,964.72
6715,嘉基,15,0,15,643.5,428.97
3537,堡達,14,0,14,113.0,76.86
6179,亞通,14,0,14,35.5,25.34
,主動復華未來50,0,407,-407,-808.2,19.86
,主動統一升級50,61,295,-234,-251.4,10.74
1101,台泥,2,130,-128,-316.2,24.7
00918,大華優利高填息30,1,115,-114,-365.0,32.02
,元大台灣50正2,43,154,-111,-412.7,37.15
00891,中信關鍵半導體,9,100,-91,-331.3,36.4
,群益優選非投等債,0,91,-91,-87.5,9.61
00927,群益半導體收益,1,80,-79,-313.2,39.65
1605,華新,8,81,-73,-288.4,39.51
,主動富邦台灣龍耀,22,95,-73,-68.4,9.37
3006,晶豪科,0,42,-42,-967.3,228.75
00919,群益台灣精選高息,19,60,-41,-124.4,29.98
00922,國泰台灣領袖50,0,40,-40,-161.3,40.33
3550,聯穎,3,42,-39,-120.6,30.92
5222,全訊,0,39,-39,-439.9,112.78
,主動安聯美國科技,0,33,-33,-33.0,10.01
2408,南亞科,66,99,-33,-1404.0,434.12
2027,大成鋼,5,36,-31,-130.2,41.87
,富邦臺灣加權反1,0,30,-30,-16.9,5.63
2520,冠德,0,28,-28,-96.3,34.4
6153,嘉聯益,1,29,-28,-66.6,23.95
1305,華夏,3,30,-27,-34.3,12.69
3481,群創,17,42,-25,-132.0,53.69
2492,華新科,0,24,-24,-1164.7,483.29
1513,中興電,0,23,-23,-389.4,169.28
