code,name,weight,shares,price
2330,台積電,60.16,558850461,2200.0
2887,台新新光金,0.86,536110178,32.6
2891,中信金,1.23,405775375,62.0
2883,凱基金,0.51,360203150,29.15
2884,玉山金,0.62,347650267,36.5
2890,永豐金,0.57,300335590,38.6
2317,鴻海,3.24,279283491,237.0
2886,兆豐金,0.66,270291695,49.9
2303,聯電,1.34,267201775,102.5
2892,第一金,0.44,256125192,34.8
2885,元大金,0.77,252407633,62.2
5880,合庫金,0.31,239397768,26.1
2882,國泰金,1.0,218100660,94.1
2880,華南金,0.43,210232558,41.8
2881,富邦金,1.15,190828281,123.0
1216,統一,0.43,113002975,78.2
1303,南亞,0.78,112701910,141.5
2412,中華電,0.6,87248906,140.5
3711,日月光投控,1.85,75902000,499.0
2344,華邦電,0.45,70744111,130.0
3231,緯創,0.57,69053671,169.5
2382,廣達,0.92,60479389,309.5
2301,光寶科,0.4,44726288,185.0
2308,台達電,3.23,44168504,1495.0
4904,遠傳,0.21,40569190,106.5
2327,國巨*,0.89,36054222,507.0
2454,聯發科,5.19,33688223,3150.0
3045,台灣大,0.18,32316893,113.5
3037,欣興,1.02,30170106,688.0
6505,台塑化,0.1,26237202,74.8
2449,京元電子,0.27,26107969,212.5
2408,南亞科,0.45,26088145,353.5
2603,長榮,0.25,24883955,201.5
4958,臻鼎-KY,0.35,17441636,404.5
2357,華碩,0.57,15434449,761.0
2345,智邦,1.06,11351168,1910.0
2395,研華,0.28,10542860,550.0
2360,致茂,0.76,8428652,1835.0
2368,金像電,0.28,7859089,729.0
3017,奇鋐,0.75,7321479,2095.0
2383,台光電,1.33,6647950,4100.0
8046,南電,0.21,4897645,879.0
3665,貿聯-KY,0.42,4087835,2090.0
6669,緯穎,0.6,2379434,5135.0
3008,大立光,0.4,2146385,3850.0
3653,健策,0.32,1990870,3310.0
3443,創意,0.3,1834995,3295.0
3661,世芯-KY,0.25,1803421,2805.0
7769,鴻勁,0.33,1303805,5175.0
2059,川湖,0.44,1261544,7145.0
202608NYF,台灣50ETF股票期貨,0.04,868,0.0
202608TX,臺股期貨,0.26,648,0.0
