code,name,net_shares,net_amount
2231,為升,1468,166418.0
3481,群創,1412,37312.0
2313,華通,1000,262906.0
3576,聯合再生,187,4675.0
2601,益航,155,933.0
2467,志聖,150,62058.0
8358,金居,144,36004.0
2489,瑞軒,143,4264.0
6147,頎邦,143,10878.0
6291,沛亨,131,49548.0
5243,乙盛-KY,104,7762.0
8027,鈦昇,100,13308.0
6257,矽格,68,9812.0
6770,力積電,55,3511.0
6531,愛普*,50,26422.0
6187,萬潤,49,47292.0
,元大台灣50反1,35,488.0
2421,建準,34,4710.0
2515,中工,30,414.0
1711,永光,29,1177.0
4960,誠美材,29,768.0
2426,鼎元,21,798.0
6139,亞翔,21,12618.0
,主動群益台灣強棒,20,337.0
,主動群益科技創新,20,275.0
2367,燿華,-9741,-769978.0
4977,眾達-KY,-465,-94003.0
3714,富采,-416,-20798.0
5439,高技,-291,-88076.0
4916,事欣科,-264,-15806.0
6761,穩得,-250,-45483.0
3234,光環,-205,-19486.0
3715,定穎投控,-140,-27333.0
8028,昇陽半導體,-136,-27415.0
6789,采鈺,-103,-34971.0
6877,鏵友益,-100,-11550.0
2402,毅嘉,-99,-5162.0
2441,超豐,-85,-8204.0
,國泰特,-80,-4948.0
3037,欣興,-75,-39248.0
2345,智邦,-63,-105787.0
2454,聯發科,-58,-94327.0
3189,景碩,-54,-19179.0
5314,世紀*,-52,-3952.0
1909,榮成,-50,-508.0
4967,十銓,-48,-11690.0
,主動統一台股增長,-46,-977.0
2408,南亞科,-45,-8974.0
6285,啟碁,-44,-8092.0
2455,全新,-40,-10745.0
