code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動凱基台灣,943,31,912,865.5,9.48
,主動中信台灣收益,881,12,869,810.6,9.32
2303,聯電,778,264,514,7345.6,142.84
00919,群益台灣精選高息,345,37,308,1000.2,32.5
00918,大華優利高填息30,314,14,300,1060.8,35.3
2305,全友,673,447,226,996.6,44.16
2344,華邦電,509,311,198,3285.6,165.51
,群益臺灣加權正2,402,218,184,210.4,11.39
0050,元大台灣50,152,19,133,1423.9,106.45
,主動聯博全球非投,120,0,120,118.0,9.83
,主動永豐科技趨勢,102,0,102,119.3,11.7
6706,惠特,152,54,98,1442.7,147.26
2468,華經,95,1,94,369.1,39.27
1326,台化,102,16,86,575.2,66.74
,元大台灣50正2,261,177,84,288.2,34.17
1402,遠東新,84,0,84,236.4,28.07
4502,健信,78,0,78,122.0,15.64
,主動復華未來50,94,21,73,124.4,16.98
4763,材料*-KY,74,8,66,324.9,49.15
6112,邁達特,83,19,64,318.5,49.91
00896,中信綠能及電動車,61,0,61,169.4,27.69
00712,復華富時不動產,58,0,58,48.9,8.33
2609,陽明,99,42,57,334.8,58.75
,主動摩根台灣鑫收,55,0,55,75.8,13.79
00961,FT臺灣永續高息,54,0,54,72.9,13.39
3037,欣興,15,818,-803,-76696.9,955.55
3349,寶德,0,699,-699,-1398.0,20.0
8046,南電,13,513,-500,-52275.9,1046.4
2845,遠東銀,0,370,-370,-510.0,13.79
8096,擎亞,7,350,-343,-2958.2,86.29
2409,友達,527,734,-207,-601.7,29.0
6005,群益證,4,202,-198,-616.1,31.13
00927,群益半導體收益,7,147,-140,-520.4,37.1
2887,台新新光金,16,126,-110,-474.5,43.18
,期街口布蘭特正2,0,106,-106,-748.3,70.59
,主動統一全球創新,3,108,-105,-164.9,15.79
,統一ESG投等債15+,0,100,-100,-132.4,13.24
1711,永光,6,105,-99,-373.3,37.71
2897,王道銀行,6,101,-95,-106.7,11.2
8227,巨有科技,103,189,-86,-2147.0,248.69
009816,凱基台灣TOP50,73,153,-80,-125.6,15.72
,元大台灣50反1,101,179,-78,-77.0,9.98
2481,強茂,75,138,-63,-1023.0,161.32
3498,陽程,0,62,-62,-1197.6,193.14
6693,廣閎科,4,66,-62,-1111.7,179.31
2891,中信金,4,64,-60,-404.9,67.79
4722,國精化,0,52,-52,-927.0,178.27
6488,環球晶,81,132,-51,-4479.7,870.02
,富邦恒生國企正2,0,50,-50,-45.1,9.02
3515,華擎,0,50,-50,-1014.9,203.02
