code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動國泰動能高息,1335,703,632,955.1,15.12
,元大台灣50正2,355,42,313,1193.1,38.16
009816,凱基台灣TOP50,240,18,222,344.0,15.56
6116,彩晶,290,168,122,236.5,19.36
009821,野村稀土關鍵資源,115,1,114,172.1,15.03
,主動群益科技創新,118,6,112,209.7,18.72
0050,元大台灣50,108,25,83,891.2,107.05
,主動復華未來50,74,2,72,146.1,20.18
6719,力智,80,9,71,2085.6,293.21
00919,群益台灣精選高息,135,66,69,212.3,30.4
3434,哲固,84,24,60,191.8,31.97
2484,希華,78,21,57,375.9,65.95
2399,映泰,63,8,55,294.7,53.59
2426,鼎元,65,11,54,506.2,94.09
2305,全友,39,0,39,149.5,38.34
3707,漢磊,40,4,36,328.8,90.7
,主動富邦台灣龍耀,43,7,36,33.6,9.33
00878,國泰永續高股息,43,10,33,111.3,33.47
8103,瀚荃,35,2,33,319.1,96.68
2324,仁寶,37,5,32,121.3,37.91
0056,元大高股息,30,0,30,163.7,52.88
,主動第一金台股優,30,0,30,51.8,17.58
2369,菱生,39,10,29,125.3,43.07
2317,鴻海,37,9,28,738.4,256.61
2344,華邦電,152,124,28,557.2,201.67
3481,群創,1381,1645,-264,-1796.8,68.06
6226,光鼎,0,223,-223,-328.6,14.74
3035,智原,165,266,-101,-2214.2,220.21
9105,泰金寶-DR,22,116,-94,-93.8,9.98
,主動統一升級50,158,241,-83,-90.0,10.96
2409,友達,260,341,-81,-272.6,33.56
,元大台灣50反1,33,110,-77,-77.9,10.12
,群益ESG投等債20+,0,70,-70,-104.7,14.96
,第一金優選非投債,0,65,-65,-59.7,9.19
2312,金寶,77,141,-64,-245.8,38.39
2610,華航,9,71,-62,-143.9,23.11
1301,台塑,3,63,-60,-321.1,53.46
9945,潤泰新,0,58,-58,-154.6,26.61
4147,中裕,2,60,-58,-372.3,64.18
3032,偉訓,1,53,-52,-419.8,80.73
1708,東鹼,13,62,-49,-241.1,49.62
2812,台中銀,0,42,-42,-83.7,19.95
3011,今皓,0,40,-40,-56.3,14.06
6548,長科*,7,47,-40,-360.8,90.32
6770,力積電,379,418,-39,-294.0,75.33
2543,皇昌,3,40,-37,-144.6,39.62
1314,中石化,13,48,-35,-27.8,7.94
5011,久陽,0,27,-27,-66.0,24.44
2834,臺企銀,0,26,-26,-46.2,17.77
,富邦臺灣加權反1,0,25,-25,-14.0,5.58
