code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50反1,4004,7,3997,4792.0,11.99
6205,詮欣,394,35,359,3459.0,96.36
1815,富喬,505,156,349,3838.2,109.96
6706,惠特,301,2,299,4755.8,159.06
2303,聯電,237,41,196,1547.7,78.88
8064,東捷,194,0,194,2002.3,103.21
2426,鼎元,187,2,185,1082.0,58.49
1760,寶齡富錦,120,0,120,835.1,69.59
1785,光洋科,180,64,116,1958.1,169.27
4958,臻鼎-KY,103,3,100,4205.5,420.91
6274,台燿,87,0,87,8722.4,1003.38
3152,璟德,86,0,86,1653.6,192.27
2312,金寶,61,5,56,159.0,28.39
3051,力特,102,46,56,147.2,26.29
0052,富邦科技,62,8,54,286.9,53.05
6224,聚鼎,44,0,44,318.7,72.15
2449,京元電子,73,32,41,1264.9,305.16
,主動統一台股增長,39,6,33,93.9,28.24
,統一美債20年,30,0,30,40.2,13.41
6531,愛普*,33,5,28,2452.2,874.0
2890,永豐金,27,0,27,86.9,31.12
2474,可成,27,0,27,571.1,211.5
3026,禾伸堂,32,6,26,570.9,220.7
3017,奇鋐,25,0,25,7105.3,2841.0
3149,正達,41,16,25,119.6,47.83
4927,泰鼎-KY,3,1500,-1497,-7776.3,51.95
6147,頎邦,457,1612,-1155,-18753.1,162.46
5243,乙盛-KY,2,431,-429,-4566.1,106.43
2601,益航,0,369,-369,-184.5,5.0
2337,旺宏,129,490,-361,-5938.2,164.62
8155,博智,0,218,-218,-9140.3,419.88
2441,超豐,1,170,-169,-1461.3,86.47
8110,華東,0,160,-160,-722.5,45.16
2329,華泰,0,140,-140,-776.7,55.48
2313,華通,50,159,-109,-2574.2,236.17
8131,福懋科,2,105,-103,-631.6,61.03
8299,群聯,100,199,-99,-19913.6,2009.83
6278,台表科,388,472,-84,-1179.1,140.37
3037,欣興,1,69,-68,-5996.0,882.76
5439,高技,1,56,-55,-2159.9,392.71
2317,鴻海,10,57,-47,-1035.3,219.84
6282,康舒,5,51,-46,-226.6,49.27
009816,凱基台灣TOP50,30,70,-40,-53.2,13.25
1595,川寶,5,40,-35,-253.4,72.7
2382,廣達,4,37,-33,-1041.2,312.77
6173,信昌電,70,100,-30,-230.9,76.97
4908,前鼎,0,29,-29,-598.9,206.5
4919,新唐,0,26,-26,-391.2,150.0
3680,家登,35,61,-26,-1393.1,535.81
00891,中信關鍵半導體,8,33,-25,-78.2,31.3
