code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
009816,凱基台灣TOP50,308,78,230,301.0,13.1
,期元大S&P原油反1,226,0,226,257.1,11.37
,元大台灣50正2,166,18,148,428.7,28.97
,主動群益美國增長,103,0,103,115.6,11.22
2845,遠東銀,100,0,100,123.0,12.3
009819,中信數據及電力,56,0,56,55.8,9.97
,主動復華未來50,42,2,40,65.7,16.84
2337,旺宏,85,51,34,562.7,164.06
3511,矽瑪,31,0,31,70.5,22.73
0050,元大台灣50,37,8,29,261.6,90.55
2002,中鋼,25,0,25,47.2,18.79
3059,華晶科,24,0,24,97.8,40.77
8032,光菱,20,0,20,84.7,42.36
2408,南亞科,34,15,19,423.6,223.43
2542,興富發,17,0,17,68.5,40.27
3701,大眾控,18,1,17,114.4,67.3
2344,華邦電,45,29,16,143.3,92.17
8937,合騏*,36,22,14,53.9,38.51
2601,益航,12,0,12,5.9,4.96
4526,東台,45,33,12,40.1,35.81
3135,凌航,11,0,11,154.5,140.45
0056,元大高股息,28,18,10,44.0,40.74
2492,華新科,10,0,10,135.5,131.58
,主動安聯台灣高息,10,0,10,14.2,14.21
3390,旭軟,12,2,10,26.4,26.43
,元大美債20年,1,80,-79,-211.7,26.8
2409,友達,27,63,-36,-62.9,17.47
,元大台灣50反1,3,37,-34,-40.4,11.88
4958,臻鼎-KY,26,57,-31,-1299.9,420.55
3707,漢磊,3,33,-30,-196.9,66.06
2332,友訊,0,28,-28,-39.0,13.9
,主動統一全球創新,3,30,-27,-46.5,17.12
00919,群益台灣精選高息,9,34,-25,-59.9,23.78
2449,京元電子,21,43,-22,-660.4,298.25
00918,大華優利高填息30,0,22,-22,-51.5,23.41
1722,台肥,2,22,-20,-100.4,50.17
6116,彩晶,0,20,-20,-16.4,8.18
6207,雷科,1,21,-20,-126.3,63.15
,主動中信台灣卓越,0,19,-19,-30.5,16.08
,元大美債1-3,0,15,-15,-46.5,30.98
2327,國巨*,1,16,-15,-486.9,324.64
1301,台塑,2,15,-13,-67.5,51.95
6197,佳必琪,4,16,-12,-246.1,205.04
,主動群益台灣強棒,2,13,-11,-23.1,21.04
2489,瑞軒,12,23,-11,-48.1,43.74
3673,TPK-KY,4,15,-11,-65.9,59.94
6770,力積電,13,23,-10,-52.8,52.69
6505,台塑化,1,11,-10,-54.5,54.47
6706,惠特,2,12,-10,-155.0,155.0
1309,台達化,6,15,-9,-20.2,20.79
