code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2301,光寶科,1588,313,1275,36681.1,287.85
6492,生華科,501,0,501,1703.5,34.0
2486,一詮,524,62,462,11598.5,251.33
,群益臺灣加權正2,628,207,421,473.9,11.24
,主動中信台灣收益,320,0,320,301.0,9.41
009829,大華韓國KOSPI50,256,5,251,263.5,10.47
2408,南亞科,464,270,194,10252.0,528.09
3049,精金,199,7,192,243.8,12.7
,主動聯博全球非投,175,0,175,175.2,10.01
009816,凱基台灣TOP50,201,33,168,255.8,15.22
2890,永豐金,123,0,123,481.5,39.1
,主動摩根台灣鑫收,100,0,100,133.3,13.33
,主動聯博動能50,100,0,100,94.8,9.48
2324,仁寶,479,387,92,382.8,41.74
00919,群益台灣精選高息,122,31,91,281.2,30.67
1301,台塑,85,2,83,476.5,56.81
1303,南亞,189,110,79,1462.8,183.61
2317,鴻海,89,13,76,1876.0,245.09
,主動統一台股增長,127,53,74,211.7,28.63
2492,華新科,84,12,72,1931.0,266.9
,元大台灣50正2,139,69,70,242.4,34.58
00887,永豐中國科技50大,68,0,68,111.2,16.25
1504,東元,102,34,68,482.9,70.83
2303,聯電,947,885,62,835.4,133.57
3217,優群,73,11,62,850.8,137.23
2615,萬海,538,3530,-2992,-37567.7,125.53
6531,愛普*,9,1043,-1034,-88744.5,858.28
5608,四維航,170,491,-321,-622.9,19.41
2603,長榮,17,274,-257,-6424.9,249.72
1402,遠東新,46,278,-232,-692.2,29.83
2330,台積電,13,220,-207,-49644.6,2395.57
6265,方土昶,5,203,-198,-1240.2,62.45
4416,三圓,0,161,-161,-243.1,15.1
6770,力積電,110,254,-144,-1040.7,72.01
2426,鼎元,341,475,-134,-1092.2,81.45
6829,千附精密,0,126,-126,-2645.0,209.92
6213,聯茂,47,159,-112,-5527.7,493.07
,元大台灣50反1,3,105,-102,-103.7,10.16
,元大優息投等債,0,100,-100,-89.5,8.95
3450,聯鈞,29,127,-98,-5151.3,528.2
3702,大聯大,71,168,-97,-1086.1,112.54
1711,永光,24,119,-95,-390.3,41.05
,國泰10Y+金融債,150,242,-92,-143.4,15.62
9904,寶成,28,114,-86,-214.9,24.99
3260,威剛,70,156,-86,-3799.6,445.06
2337,旺宏,30,110,-80,-996.7,124.71
3006,晶豪科,46,122,-76,-2156.9,281.91
2464,盟立,12,87,-75,-1419.1,188.43
2449,京元電子,8,83,-75,-1784.4,238.57
8071,能率網通,0,71,-71,-170.4,24.0
