code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2352,佳世達,205,9,196,593.5,30.25
2344,華邦電,189,26,163,2609.1,159.65
00885,富邦越南,72,0,72,124.0,17.23
00888,永豐台灣ESG,60,3,57,204.9,35.53
,主動富邦台灣龍耀,251,196,55,42.7,7.77
8150,南茂,67,15,52,506.2,96.36
2241,艾姆勒,34,0,34,117.1,34.45
4958,臻鼎-KY,42,10,32,1670.2,518.45
00878,國泰永續高股息,33,4,29,96.6,32.65
2834,臺企銀,26,0,26,46.8,18.0
6188,廣明,25,0,25,178.2,71.28
,主動群益台灣強棒,25,0,25,55.7,22.71
3576,聯合再生,26,2,24,44.4,18.74
2369,菱生,23,0,23,80.2,34.92
9941,裕融,22,0,22,180.3,81.95
,主動聯博全球非投,20,0,20,20.4,10.21
1303,南亞,59,40,19,408.6,212.48
1308,亞聚,22,3,19,28.6,15.07
1513,中興電,19,2,17,274.2,161.23
5483,中美晶,45,28,17,367.8,216.32
2891,中信金,18,1,17,106.8,62.96
8021,尖點,17,1,16,664.1,415.03
2890,永豐金,16,1,15,58.9,38.07
2426,鼎元,26,11,15,95.2,63.44
2430,燦坤,15,0,15,26.6,17.7
,群益臺灣加權正2,288,489,-201,-230.6,11.47
,平衡凱基雙核收息,4,200,-196,-235.2,12.0
,元大台灣50正2,429,579,-150,-527.1,35.22
,主動統一升級50,49,115,-66,-65.3,9.96
,主動統一台股增長,74,136,-62,-175.4,28.63
1718,中纖,4,61,-57,-65.5,11.65
3149,正達,3,46,-43,-296.5,68.82
,主動統一全球創新,8,51,-43,-77.6,18.04
2409,友達,32,72,-40,-104.7,26.16
6505,台塑化,23,63,-40,-368.7,92.86
00947,台新臺灣IC設計,2,36,-34,-116.8,34.77
0056,元大高股息,1,29,-28,-140.2,50.66
,主動中信台灣收益,0,27,-27,-25.8,9.56
4541,晟田,3,27,-24,-162.1,67.56
2880,華南金,8,31,-23,-93.1,39.97
,主動凱基台灣,82,105,-23,-22.1,9.64
,主動復華未來50,13,35,-22,-38.7,17.67
2317,鴻海,5,26,-21,-547.5,257.05
1810,和成,13,34,-21,-64.3,30.58
2305,全友,10,30,-20,-65.1,32.56
2867,三商壽,0,20,-20,-18.2,9.12
6589,台康生技,3,23,-20,-93.1,46.55
9921,巨大,0,20,-20,-172.7,86.34
,中信優息投資級債,0,20,-20,-18.7,9.36
00918,大華優利高填息30,3,22,-19,-59.3,32.24
