code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2426,鼎元,747,44,703,6795.3,96.63
00919,群益台灣精選高息,319,123,196,613.0,31.27
,元大滬深300正2,104,0,104,208.9,20.09
1709,和益,107,26,81,293.0,36.17
009826,貝萊德世界股票,60,0,60,61.0,10.17
,元大台灣50反1,98,43,55,54.2,9.84
2845,遠東銀,37,2,35,47.3,13.49
00712,復華富時不動產,32,0,32,28.0,8.75
3231,緯創,60,29,31,552.5,183.24
2303,聯電,99,70,29,343.5,118.03
1101,台泥,26,0,26,62.9,24.13
4906,正文,25,0,25,90.8,37.15
2359,所羅門,22,1,21,310.4,147.79
1707,葡萄王,20,0,20,180.6,90.3
,國泰投資級公司債,20,0,20,68.3,34.14
3260,威剛,21,2,19,800.8,418.15
0052,富邦科技,20,1,19,116.8,62.13
,主動中信台灣收益,126,108,18,17.1,9.27
,群益優選非投等債,17,0,17,16.4,9.67
2852,第一保,30,14,16,46.5,29.06
,主動統一台股增長,29,13,16,45.7,29.43
,國泰10Y+金融債,15,0,15,23.5,15.68
1802,台玻,15,1,14,86.6,59.69
9904,寶成,14,0,14,34.6,24.9
1815,富喬,47,33,14,158.1,116.05
2801,彰銀,0,1202,-1202,-2975.5,24.75
009816,凱基台灣TOP50,102,328,-226,-352.2,15.57
1605,華新,9,176,-167,-667.0,39.94
,主動群益科技創新,0,108,-108,-200.6,18.47
,主動統一升級50,0,84,-84,-87.0,10.29
,群益臺灣加權正2,22,89,-67,-81.5,12.03
1303,南亞,49,111,-62,-1361.1,221.13
00891,中信關鍵半導體,1,52,-51,-175.6,34.43
2609,陽明,8,50,-42,-238.7,56.83
,中信優息投資級債,0,35,-35,-32.2,9.2
8183,精星,0,32,-32,-93.5,29.22
6244,茂迪,0,30,-30,-73.8,24.6
3105,穩懋,8,30,-22,-985.0,447.58
2408,南亞科,11,33,-22,-1192.5,544.21
3325,旭品,0,20,-20,-22.3,11.15
2816,旺旺保,0,20,-20,-77.7,38.83
,主動凱基台灣,0,20,-20,-19.4,9.77
,元大台灣50正2,22,41,-19,-71.5,36.56
1504,東元,0,19,-19,-139.6,73.45
2353,宏碁,1,20,-19,-59.5,31.3
2634,漢翔,17,36,-19,-137.8,72.52
2105,正新,0,19,-19,-59.1,31.1
6182,合晶,6,24,-18,-195.3,108.5
0056,元大高股息,2,19,-17,-92.3,53.93
2464,盟立,0,17,-17,-356.5,208.89
