code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
4989,榮科,2188,30,2158,14499.8,67.19
5475,德宏,1014,11,1003,13451.7,134.03
8096,擎亞,873,11,862,10904.6,126.5
6239,力成,698,31,667,16801.7,251.65
2301,光寶科,679,109,570,14404.3,252.84
6415,矽力*-KY,308,4,304,13093.2,429.82
3066,李洲,241,5,236,525.5,22.27
6199,天品,222,0,222,2207.0,99.41
,主動復華未來50,416,196,220,356.8,16.25
6426,統新,196,0,196,3397.2,173.32
,主動富邦台灣龍耀,180,65,115,88.8,7.75
,主動中信台灣收益,185,80,105,94.5,8.95
5347,世界,128,29,99,1512.5,152.45
6005,群益證,100,7,93,319.4,34.42
00881,國泰台灣科技龍頭,88,2,86,437.7,50.76
009816,凱基台灣TOP50,122,39,83,120.5,14.49
,主動凱基台灣,440,358,82,75.9,9.22
6274,台燿,103,22,81,10737.5,1324.82
2374,佳能,80,0,80,537.2,67.14
,群益ESG投等債20+,85,6,79,116.1,14.63
0050,元大台灣50,137,59,78,792.2,100.61
8358,金居,96,18,78,2620.5,337.58
,元大台灣50正2,212,136,76,237.5,31.42
,元大滬深300正2,76,2,74,149.3,20.17
2834,臺企銀,185,122,63,107.1,16.79
,主動統一台股增長,143,2820,-2677,-7355.2,27.48
4939,亞電,16,1421,-1405,-7863.6,55.98
,元大台灣50反1,344,1082,-738,-793.8,10.76
3016,嘉晶,8,708,-700,-6228.9,89.0
,主動統一升級50,48,575,-527,-498.4,9.47
2337,旺宏,296,668,-372,-4258.0,114.51
3006,晶豪科,117,407,-290,-6208.2,213.85
,兆豐國泰R2,2,260,-258,-314.0,12.17
1718,中纖,43,274,-231,-222.5,9.63
3581,博磊,1,224,-223,-2414.9,108.29
2887,台新新光金,21,238,-217,-773.6,35.57
5483,中美晶,185,375,-190,-3155.0,165.99
6770,力積電,1118,1300,-182,-1083.8,59.64
3037,欣興,100,251,-151,-13129.0,866.26
3231,緯創,87,235,-148,-2852.0,192.47
3685,元創精密,2,133,-131,-476.4,36.37
3481,群創,290,413,-123,-585.0,47.61
2408,南亞科,223,344,-121,-5283.4,435.2
2344,華邦電,887,1001,-114,-1770.9,154.47
2891,中信金,0,103,-103,-669.7,65.09
2360,致茂,4,106,-102,-19579.4,1924.38
2376,技嘉,3,104,-101,-3373.8,333.59
6435,大中,7,108,-101,-2555.5,253.01
6141,柏承,3,90,-87,-291.0,33.45
4707,磐亞,24,98,-74,-196.3,26.52
