code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,260,7,253,3195.1,126.27
,主動中信台灣收益,212,6,206,199.7,9.65
,主動復華全球50,183,60,123,119.0,9.68
,主動統一台股增長,110,3,107,323.6,29.99
009816,凱基台灣TOP50,78,2,76,120.6,15.73
009828,中信台日韓PCB,90,20,70,70.4,9.93
2454,聯發科,73,7,66,28079.7,4274.25
2201,裕隆,65,4,61,191.3,31.36
00919,群益台灣精選高息,55,9,46,149.8,32.25
6182,合晶,46,2,44,498.3,111.85
00918,大華優利高填息30,40,0,40,142.5,35.38
,元大台灣50正2,35,0,35,128.7,36.04
00961,FT臺灣永續高息,30,0,30,40.0,13.32
3036,文曄,29,1,28,527.9,187.79
1714,和桐,31,3,28,49.0,17.5
1709,和益,51,24,27,92.9,34.4
0050,元大台灣50,30,5,25,271.3,106.73
,主動凱基台灣,26,3,23,22.6,9.82
,富邦特,21,0,21,129.4,61.6
1802,台玻,22,2,20,122.7,60.76
1303,南亞,69,49,20,458.3,228.17
,群益臺灣加權正2,19,0,19,23.1,11.92
1301,台塑,33,14,19,130.9,67.98
00891,中信關鍵半導體,19,0,19,66.5,34.88
2308,台達電,22,4,18,3225.0,1768.8
6593,台灣銘板,0,107,-107,-339.3,31.71
,主動統一升級50,27,126,-99,-101.6,10.27
,主動統一全球創新,14,105,-91,-143.6,15.78
00712,復華富時不動產,35,80,-45,-38.7,8.59
2883,凱基金,1,33,-32,-113.3,35.27
2887,台新新光金,0,31,-31,-129.4,40.69
0056,元大高股息,4,35,-31,-167.4,54.99
009824,群益美國科技巨頭,0,29,-29,-28.8,9.92
3019,亞光,10,37,-27,-423.6,156.87
9105,泰金寶-DR,2,28,-26,-22.1,8.51
,主動統一前沿科技,5,30,-25,-23.9,9.54
00636,國泰中國A50,0,25,-25,-68.4,27.38
,元大台灣50反1,4,28,-24,-23.7,9.88
,元大滬深300正2,57,79,-22,-42.2,19.17
1558,伸興,0,21,-21,-220.0,104.76
3141,晶宏,8,26,-18,-175.4,97.44
009821,野村稀土關鍵資源,0,18,-18,-26.4,14.77
2354,鴻準,2,19,-17,-112.5,66.15
3481,群創,60,76,-16,-83.0,50.43
2515,中工,0,15,-15,-18.6,12.25
,大華優利美A債15,0,15,-15,-23.5,15.65
2328,廣宇,0,11,-11,-55.2,48.11
6451,訊芯-KY,2,13,-11,-559.1,489.99
6834,天二科技,4,15,-11,-102.9,93.53
2890,永豐金,0,11,-11,-46.4,42.21
