code,name,weight,shares,price
2885,元大金,1.59,34870000,54.7
2887,台新新光金,0.6,30062000,23.85
2891,中信金,1.14,23811000,57.5
2330,台積電,41.96,22575000,2230.0
2317,鴻海,4.47,21664000,247.5
2883,凱基金,0.37,21004000,21.4
2884,玉山金,0.52,19813000,31.55
2890,永豐金,0.44,17641000,29.7
2303,聯電,1.44,14861000,116.0
2892,第一金,0.34,14738000,27.7
2886,兆豐金,0.49,14684000,40.2
5880,合庫金,0.27,14434000,22.7
2412,中華電,1.58,13780000,137.5
2880,華南金,0.35,13210000,32.05
2881,富邦金,1.0,12470000,96.1
2882,國泰金,0.79,12006000,78.7
1303,南亞,0.5,6892000,87.3
1216,統一,0.37,6000000,73.1
3711,日月光投控,2.53,5942000,510.0
2344,華邦電,0.39,4062000,114.0
3231,緯創,0.46,3923000,140.0
2308,台達電,6.53,3861000,2030.0
2382,廣達,0.89,3469000,308.0
3037,欣興,2.46,3256000,905.0
4904,遠傳,0.25,3132000,95.7
6505,台塑化,0.13,3040000,51.3
3045,台灣大,0.27,2842000,113.5
2301,光寶科,0.46,2724000,204.5
2454,聯發科,7.99,2700000,3550.0
2603,長榮,0.46,2618000,212.0
2327,國巨*,1.15,2415000,572.0
4958,臻鼎-KY,0.85,2166000,469.5
2408,南亞科,0.45,1847000,293.0
2449,京元電子,0.34,1442000,286.0
2345,智邦,2.63,1274000,2480.0
2357,華碩,0.49,899000,656.0
8046,南電,0.44,611000,872.0
3665,貿聯-KY,0.96,536000,2155.0
2360,致茂,0.92,487000,2270.0
2368,金像電,0.46,425000,1285.0
3017,奇鋐,0.88,425000,2495.0
2383,台光電,1.61,413000,4690.0
3653,健策,0.82,295000,3330.0
3443,創意電子,1.03,245000,5065.0
6669,緯穎,0.66,148000,5345.0
3008,大立光,0.4,140000,3460.0
7769,鴻勁,0.86,135000,7675.0
3661,世芯-KY,0.4,98000,4905.0
2059,川湖,0.37,91000,4895.0
6515,穎崴,0.29,36000,9510.0
202606TX,臺股期貨,2.91,420,0.0
