code,name,weight,shares,price
2303,聯電,1.69,6000000,166.0
3037,欣興,3.53,2200000,917.0
2327,國巨*,3.46,2000000,1005.0
3436 JP,SUMCO CORP,2.16,1291200,0.0
6997 JP,NIPPON CHEMI-CON CORP,2.34,1275100,0.0
3711,日月光投控,1.24,1100000,679.0
6981 JP,MURATA MANUFACTURING CO LTD,3.88,1066000,0.0
6976 JP,TAIYO YUDEN CO LTD,5.14,760000,0.0
VSH US,VISHAY INTERTECHNOLOGY INC,1.7,700429,0.0
IFX GY,INFINEON TECHNOLOGIES AG,2.93,625000,0.0
STM US,STMICROELECTRONICS NV-NY SHS,1.72,475000,0.0
2330,台積電,1.82,450000,2460.0
2454,聯發科,3.09,445000,4125.0
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.45,399909,0.0
AIXA GY,AIXTRON SE,1.14,380000,0.0
6274,台燿,1.11,375000,1630.0
2383,台光電,3.32,330000,5475.0
4062 JP,IBIDEN CO LTD,2.11,275000,0.0
688146 CH,PERIC SPECIAL GASES CO LTD-A,0.62,240000,0.0
MRVL US,MARVELL TECHNOLOGY INC,2.99,230000,0.0
BE US,BLOOM ENERGY CORP- A,3.3,230000,0.0
3017,奇鋐,0.98,215000,2670.0
285A JP,KIOXIA HOLDINGS CORP,5.61,204800,0.0
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.34,195000,0.0
2308,台達電,0.6,175000,1995.0
6871 JP,MICRONICS JAPAN CO LTD,0.74,140000,0.0
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.54,120000,0.0
MU US,MICRON TECHNOLOGY INC,5.99,116000,0.0
6223,旺矽,1.4,115000,6855.0
AMAT US,APPLIED MATERIALS INC,2.97,93000,0.0
6278 JP,UNION TOOL CO,0.66,90000,0.0
WDC US,WESTERN DIGITAL CORP,2.57,90000,0.0
8035 JP,TOKYO ELECTRON LTD,2.12,88000,0.0
6920 JP,LASERTEC CORP,1.37,87500,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.49,80000,0.0
005930 KS,samsung electronics co ltd(005930 KS),0.82,75000,0.0
LITE US,LUMENTUM HOLDINGS INC,2.39,62000,0.0
KLAC US,KLA CORP,0.75,60000,0.0
COHR US,COHERENT INC,0.97,55000,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,0.48,50000,0.0
SNDK US,SANDISK CORP,4.16,45000,0.0
ARM US,ARM HOLDINGS PLC,0.12,6946,0.0
