code,name,weight,shares,price
2330,台積電,57.88,517009478,2255.0
2887,台新新光金,0.7,485847161,28.9
2891,中信金,1.27,374872338,68.2
2883,凱基金,0.47,333609892,28.2
2884,玉山金,0.54,324183744,33.65
2890,永豐金,0.44,267868761,33.0
2317,鴻海,3.37,258236108,263.0
2886,兆豐金,0.54,249472475,43.4
2303,聯電,1.45,246179676,118.5
2002,中鋼,0.22,236092852,18.7
2885,元大金,0.71,230355865,62.3
2892,第一金,0.35,229198924,30.55
5880,合庫金,0.26,221031267,23.8
2882,國泰金,0.98,197768447,99.9
2880,華南金,0.34,196502923,35.35
2881,富邦金,1.07,176249387,122.5
1303,南亞,0.49,104072971,94.8
1216,統一,0.38,104005296,74.4
1301,台塑,0.2,88618134,44.4
2412,中華電,0.58,80604483,144.0
3711,日月光投控,1.86,69680650,539.0
2344,華邦電,0.49,65907431,149.0
3231,緯創,0.51,64614210,158.0
2382,廣達,1.06,55934990,380.5
2308,台達電,4.49,41090990,2200.0
2301,光寶科,0.43,41025637,213.0
4904,遠傳,0.2,37466159,106.5
2327,國巨*,1.33,32788687,819.0
2454,聯發科,6.42,31134871,4155.0
3045,台灣大,0.17,29854343,118.0
3037,欣興,1.24,28248781,884.0
6505,台塑化,0.06,25148090,51.0
2408,南亞科,0.39,23720060,333.0
2449,京元電子,0.31,22972394,272.0
2603,長榮,0.25,22949033,223.0
6919,康霈*,0.09,20297919,88.4
2357,華碩,0.57,14424347,796.0
2345,智邦,1.23,10514906,2365.0
2395,研華,0.22,9697069,465.5
2360,致茂,0.86,7825021,2210.0
2368,金像電,0.51,7270583,1420.0
3017,奇鋐,0.81,6873401,2360.0
2383,台光電,1.49,6074024,4940.0
2207,和泰車,0.14,5910435,487.0
6669,緯穎,0.55,2184684,5065.0
3008,大立光,0.42,2026230,4130.0
3653,健策,0.34,1779275,3800.0
3661,世芯-KY,0.34,1675796,4040.0
7769,鴻勁,0.41,1205150,6840.0
2059,川湖,0.38,1196514,6370.0
202606NYF,台灣50ETF股票期貨,0.09,1738,0.0
202607TX,臺股期貨,0.14,320,0.0
202606TX,臺股期貨,0.12,268,0.0
