code,name,weight,shares,price
2885,元大金,1.66,37684000,59.6
2887,台新新光金,0.64,32476000,26.1
2891,中信金,1.26,25723000,64.1
2330,台積電,39.95,23766000,2380.0
2317,鴻海,5.05,23572000,301.5
2883,凱基金,0.4,22521000,23.4
2884,玉山金,0.49,21242000,32.2
2890,永豐金,0.43,19009000,31.0
2892,第一金,0.32,15870000,28.15
2886,兆豐金,0.45,15693000,41.7
2303,聯電,1.41,15639000,141.5
5880,合庫金,0.25,15563000,23.05
2412,中華電,1.47,14993000,142.0
2880,華南金,0.36,14270000,34.05
2881,富邦金,1.04,13314000,113.5
2882,國泰金,0.83,12970000,89.2
1303,南亞,0.59,7514000,112.5
1216,統一,0.33,6508000,74.2
3711,日月光投控,2.76,6434000,590.0
2344,華邦電,0.53,4318000,184.5
3231,緯創,0.56,4168000,191.0
2308,台達電,6.93,4069000,2360.0
2382,廣達,1.06,3679000,400.5
3037,欣興,2.39,3447000,975.0
4904,遠傳,0.23,3359000,99.5
6505,台塑化,0.13,3307000,54.5
3045,台灣大,0.25,3059000,115.5
2454,聯發科,9.2,2921000,4525.0
2301,光寶科,0.49,2846000,227.5
2603,長榮,0.46,2810000,231.0
2327,國巨*,1.45,2545000,846.0
4958,臻鼎-KY,0.81,2281000,520.0
2408,南亞科,0.55,1987000,419.5
2449,京元電子,0.34,1533000,306.5
2345,智邦,2.4,1341000,2425.0
2357,華碩,0.62,962000,920.0
8046,南電,0.4,638000,862.0
3665,貿聯-KY,0.89,558000,2195.0
2360,致茂,0.94,530000,2420.0
2368,金像電,0.44,458000,1275.0
2383,台光電,1.51,450000,4860.0
3017,奇鋐,0.87,440000,2700.0
3653,健策,0.89,330000,3990.0
3443,創意電子,0.82,258000,4535.0
6669,緯穎,0.61,156000,5475.0
3008,大立光,0.41,149000,3850.0
7769,鴻勁,0.74,142000,7175.0
3661,世芯-KY,0.33,103000,4575.0
2059,川湖,0.35,94000,5075.0
6515,穎崴,0.3,53000,8080.0
202606TX,臺股期貨,2.4,370,0.0
