code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6168,宏齊,1231,26,1205,3247.2,26.95
2911,麗嬰房,478,0,478,254.0,5.31
00891,中信關鍵半導體,443,0,443,1364.7,30.77
,主動統一台股增長,861,543,318,872.0,27.39
2377,微星,319,16,303,3035.7,100.13
009816,凱基台灣TOP50,280,24,256,333.5,12.99
2890,永豐金,248,0,248,789.2,31.77
8996,高力,247,3,244,28903.6,1180.88
00713,元大台灣高息低波,202,7,195,1033.2,52.98
2891,中信金,136,3,133,712.9,53.21
1305,華夏,129,0,129,183.8,14.24
009817,國泰日本不動產,101,0,101,93.4,9.25
3024,憶聲,98,1,97,132.7,13.69
,主動群益科技創新,114,23,91,154.6,16.91
3051,力特,92,7,85,238.3,28.05
3062,建漢,87,3,84,211.7,25.2
6147,頎邦,373,291,82,1365.8,168.13
1455,集盛,79,0,79,66.6,8.39
,主動中信非投等債,100,27,73,75.5,10.34
009819,中信數據及電力,93,22,71,70.4,9.86
2303,聯電,147,77,70,521.3,75.12
3135,凌航,135,70,65,926.0,142.37
2312,金寶,156,91,65,187.1,29.06
3026,禾伸堂,96,32,64,1515.8,236.39
,主動復華未來50,74,11,63,105.3,16.52
3016,嘉晶,210,2151,-1941,-15601.8,80.39
3260,威剛,115,533,-418,-19652.9,470.84
0056,元大高股息,73,434,-361,-1473.3,40.85
6834,天二科技,2,347,-345,-1336.8,38.75
2913,農林,14,344,-330,-374.2,11.34
8374,羅昇,4,334,-330,-2822.2,85.52
00919,群益台灣精選高息,116,429,-313,-743.1,23.69
4967,十銓,372,685,-313,-8283.3,265.3
6239,力成,71,295,-224,-4533.4,202.52
2882,國泰金,96,302,-206,-1614.8,78.34
4979,華星光,1,205,-204,-11332.5,555.67
2408,南亞科,155,343,-188,-4480.5,239.49
1303,南亞,112,286,-174,-1585.9,91.18
6770,力積電,137,308,-171,-925.0,54.14
00929,復華台灣科技優息,2,132,-130,-287.3,22.1
1722,台肥,12,121,-109,-516.6,47.56
2883,凱基金,9,114,-105,-228.0,21.56
0050,元大台灣50,199,301,-102,-914.4,90.46
,凱基美國非投等債,0,100,-100,-144.4,14.44
4958,臻鼎-KY,291,385,-94,-3509.9,372.37
2881,富邦金,15,100,-85,-780.5,90.9
4960,誠美材,0,85,-85,-339.1,39.95
1711,永光,80,158,-78,-453.6,58.25
8383,千附,2,80,-78,-485.1,62.44
00940,元大台灣價值高息,2,75,-73,-75.2,10.32
