code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6207,雷科,1794,3,1791,25750.3,143.78
6147,頎邦,159,38,121,2615.8,216.11
2834,臺企銀,110,1,109,195.8,18.0
,群益ESG投等債20+,110,5,105,156.5,14.91
1303,南亞,119,23,96,1795.5,185.52
,群益臺灣加權正2,231,154,77,93.9,12.19
6182,合晶,111,54,57,938.7,162.94
,期街口布蘭特正2,47,0,47,183.6,38.97
00927,群益半導體收益,44,0,44,184.3,41.79
6282,康舒,42,1,41,239.5,58.41
,主動凱基台灣,59,18,41,38.6,9.42
3481,群創,147,110,37,241.3,64.96
2323,中環,40,3,37,40.7,11.1
6525,捷敏-KY,34,1,33,682.3,206.76
6244,茂迪,30,1,29,79.7,27.5
6805,富世達,25,0,25,3707.5,1483.0
2883,凱基金,37,14,23,69.0,30.14
2303,聯電,30,8,22,354.0,157.71
00961,FT臺灣永續高息,22,0,22,27.9,12.66
8932,智通*,43,21,22,258.7,117.57
3017,奇鋐,24,5,19,4577.8,2396.75
1312,國喬,21,3,18,24.4,13.54
2356,英業達,31,13,18,123.4,68.57
8096,擎亞,57,39,18,296.5,164.72
8040,九暘,16,0,16,150.1,93.83
2801,彰銀,0,400,-400,-964.5,24.1
2409,友達,38,286,-248,-780.5,31.46
3702,大聯大,0,155,-155,-1670.6,107.78
,元大台灣50反1,30,157,-127,-128.5,10.12
,主動統一升級50,2,82,-80,-84.1,10.54
1617,榮星,0,60,-60,-143.0,23.83
,主動富邦台灣龍耀,1,50,-49,-43.2,8.81
009815,大華美國MAG7+,0,45,-45,-50.7,11.26
,元大美債20正2,0,40,-40,-27.1,6.77
0056,元大高股息,16,56,-40,-209.6,53.18
2408,南亞科,4,41,-37,-1594.9,424.15
,主動統一台股增長,9,41,-32,-96.0,30.09
1305,華夏,0,30,-30,-38.9,12.95
2355,敬鵬,0,30,-30,-155.2,51.73
6156,松上,1,30,-29,-78.3,26.99
4541,晟田,2,28,-26,-172.8,66.48
5351,鈺創,1,23,-22,-215.7,97.1
8131,福懋科,1,22,-21,-157.1,74.8
5471,松翰,1,21,-20,-134.7,67.07
1316,上曜,0,20,-20,-20.7,10.35
,群益優選非投等債,0,20,-20,-19.4,9.72
8039,台虹,0,16,-16,-247.8,153.5
,元大台灣50正2,36,51,-15,-56.5,37.3
3006,晶豪科,3,18,-15,-354.6,236.37
2887,台新新光金,7,22,-15,-54.3,36.99
