code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2221,大甲,475,0,475,2772.5,58.37
8150,南茂,539,77,462,5652.8,122.35
,主動統一台股增長,259,17,242,705.4,29.08
4958,臻鼎-KY,109,1,108,6270.2,578.74
1102,亞泥,108,8,100,322.8,32.28
,主動復華未來50,100,24,76,141.2,18.53
2884,玉山金,61,0,61,211.7,34.7
2618,長榮航,51,0,51,213.7,41.9
1504,東元,53,9,44,311.2,70.73
6182,合晶,97,55,42,747.0,176.9
,元大滬深300正2,40,0,40,85.4,21.35
,主動聯博動能50,40,0,40,39.1,9.78
2344,華邦電,89,52,37,668.8,176.17
,群益臺灣加權正2,35,0,35,42.1,11.87
,主動元大AI新經濟,34,0,34,59.6,17.16
00929,復華台灣科技優息,26,2,24,73.3,29.93
,主動安聯台灣高息,21,0,21,33.0,15.66
2408,南亞科,42,22,20,929.3,451.27
00955,中信日本商社,20,0,20,29.3,14.52
8431,匯鑽科,20,0,20,95.5,47.75
6116,彩晶,20,0,20,32.6,16.3
2337,旺宏,18,0,18,253.1,138.42
,主動統一升級50,19,2,17,17.9,10.22
5351,鈺創,21,4,17,172.7,101.2
2382,廣達,16,0,16,571.4,352.33
2801,彰銀,0,201,-201,-483.4,24.05
,群益優選非投等債,10,139,-129,-126.1,9.74
1617,榮星,0,90,-90,-215.8,23.98
2409,友達,63,122,-59,-159.0,26.9
3016,嘉晶,5,57,-52,-617.2,118.69
3702,大聯大,1,53,-52,-593.8,114.43
0052,富邦科技,17,63,-46,-285.1,62.11
00963,中信全球高股息,0,44,-44,-56.9,12.94
3033,威健,16,56,-40,-217.2,54.29
6188,廣明,0,34,-34,-251.0,73.82
1723,中碳,0,32,-32,-287.4,89.81
2891,中信金,1,31,-30,-187.6,62.8
009815,大華美國MAG7+,0,29,-29,-33.5,11.54
6241,鑫永洋,0,25,-25,-46.1,18.43
2388,威盛,2,25,-23,-166.4,72.37
1718,中纖,0,20,-20,-30.7,14.73
,元大美債20正2,0,20,-20,-13.5,6.76
,主動聯博全球非投,0,20,-20,-20.4,10.2
1101,台泥,2,22,-20,-47.5,23.73
2352,佳世達,0,19,-19,-60.7,31.93
2609,陽明,5,22,-17,-85.3,50.15
3105,穩懋,0,17,-17,-622.1,368.34
3231,緯創,2,17,-15,-222.0,146.9
1722,台肥,0,15,-15,-72.1,48.08
2634,漢翔,10,25,-15,-101.8,67.84
