code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,245,3,242,235.5,9.73
,主動統一台股增長,159,40,119,356.7,29.88
1710,東聯,102,0,102,153.7,15.07
8046,南電,81,5,76,9521.7,1244.09
2409,友達,104,38,66,179.0,27.25
00881,國泰台灣科技龍頭,65,2,63,315.8,50.03
2890,永豐金,60,3,57,229.6,40.28
00952,凱基台灣AI50,54,0,54,96.4,17.85
,國泰投資級公司債,68,15,53,178.9,33.76
1442,名軒,50,0,50,148.5,29.7
00961,FT臺灣永續高息,41,0,41,53.4,13.03
00878,國泰永續高股息,48,9,39,128.7,32.5
2405,輔信,37,0,37,57.9,15.66
,主動群益科技創新,40,4,36,64.9,18.04
2884,玉山金,40,5,35,133.2,38.17
,元大美債20年,32,0,32,82.8,25.79
6770,力積電,76,46,30,209.2,69.76
0050,元大台灣50,31,5,26,276.3,105.43
009816,凱基台灣TOP50,41,16,25,38.8,15.43
3231,緯創,27,2,25,446.1,181.8
8112,至上,35,11,24,219.6,91.52
,群益ESG投等債20+,22,0,22,31.6,14.17
00929,復華台灣科技優息,21,0,21,61.3,28.92
,主動摩根台灣鑫收,20,0,20,28.0,13.46
4739,康普,19,0,19,168.1,88.48
,第一金優選非投債,0,210,-210,-194.3,9.25
,元大滬深300正2,30,100,-70,-146.1,20.86
,元大台灣50反1,1,66,-65,-65.3,10.03
,主動統一升級50,13,78,-65,-67.0,10.31
5347,世界,3,50,-47,-727.1,154.92
3388,崇越電,4,46,-42,-413.8,98.52
5608,四維航,3,40,-37,-56.7,15.33
2104,國際中橡,0,33,-33,-34.1,10.33
3005,神基,4,35,-31,-379.5,122.42
1304,台聚,0,30,-30,-35.6,11.85
,國泰臺灣加權反1,20,50,-30,-4.8,1.61
8422,可寧衛*,0,29,-29,-78.0,26.9
,主動凱基台灣,5,34,-29,-28.2,9.82
1305,華夏,0,20,-20,-23.7,11.85
2535,達欣工,0,20,-20,-180.3,90.15
2615,萬海,8,26,-18,-180.9,103.4
4958,臻鼎-KY,7,24,-17,-773.2,473.35
,凱基金乙特,0,16,-16,-13.1,8.16
2317,鴻海,35,51,-16,-399.3,259.78
2601,益航,0,15,-15,-10.1,6.76
1309,台達化,0,15,-15,-19.1,12.7
2408,南亞科,16,30,-14,-787.3,553.24
,主動復華未來50,19,33,-14,-25.8,18.53
8070,長華*,3,14,-11,-58.6,53.21
5210,寶碩,0,10,-10,-29.5,29.5
