code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動凱基台灣,1381,59,1322,1275.8,9.65
,元大台灣50正2,925,176,749,2711.8,36.17
6226,光鼎,915,372,543,988.5,18.22
009816,凱基台灣TOP50,569,72,497,754.9,15.18
,主動元大AI新經濟,394,0,394,815.2,20.66
6770,力積電,598,262,336,2665.4,79.29
00919,群益台灣精選高息,372,120,252,753.4,29.87
,元大滬深300正2,303,51,252,535.9,21.26
,主動統一台股增長,315,95,220,670.3,30.49
0050,元大台灣50,293,80,213,2209.0,103.96
3481,群創,507,316,191,1266.4,66.23
,主動統一升級50,903,732,171,191.1,11.16
,主動富邦台灣龍耀,155,0,155,141.4,9.12
2317,鴻海,160,12,148,3705.6,249.87
1605,華新,161,19,142,509.7,35.83
,主動復華未來50,150,10,140,280.8,20.05
00918,大華優利高填息30,127,5,122,385.3,31.6
,主動統一全球創新,123,5,118,267.1,22.49
2344,華邦電,240,123,117,2448.2,210.09
0056,元大高股息,118,7,111,576.9,52.18
2002,中鋼,122,17,105,199.0,18.99
1326,台化,87,14,73,402.5,55.17
,主動國泰動能高息,72,0,72,103.2,14.34
00954,中信日本半導體,71,0,71,152.0,21.41
,主動群益美國增長,66,1,65,92.5,14.12
,富邦NASDAQ反1,0,2000,-2000,-490.0,2.45
,元大台灣50反1,140,672,-532,-549.4,10.32
2353,宏碁,59,258,-199,-646.2,32.54
009820,元大納斯達克精選,6,200,-194,-189.2,9.75
,群益優選非投等債,1,135,-134,-129.7,9.68
,主動野村臺灣高息,25,154,-129,-140.4,10.88
,主動聯博全球非投,0,100,-100,-101.5,10.15
6005,群益證,6,100,-94,-358.2,38.11
3362,先進光,7,101,-94,-1908.5,203.68
6120,達運,0,85,-85,-119.5,14.06
,國泰20年美債,0,81,-81,-231.3,28.55
,群益ESG投等債20+,5,79,-74,-111.8,15.11
2801,彰銀,0,71,-71,-165.4,23.3
6239,力成,5,71,-66,-2157.4,328.36
2618,長榮航,12,71,-59,-261.6,44.19
3580,友威科,0,54,-54,-500.5,91.8
3374,精材,17,70,-53,-1537.9,294.14
3528,安馳,2,54,-52,-506.7,97.45
2867,三商壽,0,51,-51,-43.3,8.45
6016,康和證,2,50,-48,-132.5,27.8
2610,華航,11,58,-47,-109.2,23.64
3704,合勤控,2,47,-45,-203.0,45.47
,主動安聯美國科技,2,45,-43,-41.6,9.68
6890,來億-KY,0,40,-40,-899.3,224.81
3284,太普高,1,40,-39,-116.0,29.75
