code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動凱基台灣,1530,2,1528,1488.7,9.74
,主動統一升級50,327,38,289,311.7,10.75
,元大台灣50正2,344,55,289,1037.7,35.86
0050,元大台灣50,167,9,158,1647.9,103.95
009816,凱基台灣TOP50,187,36,151,228.9,15.16
3717,聯嘉投控,103,2,101,238.9,23.65
009800,中信NASDAQ,100,0,100,128.6,12.86
2409,友達,166,69,97,282.5,28.93
3481,群創,384,295,89,608.5,68.33
00923,群益台ESG低碳50,82,0,82,346.9,42.25
,主動國泰動能高息,76,7,69,101.9,14.58
009823,群益S&P500,66,0,66,66.0,10.0
009824,群益美國科技巨頭,63,0,63,62.3,9.89
2303,聯電,116,56,60,990.2,164.84
5230,雷笛克光學,61,2,59,140.6,23.83
00919,群益台灣精選高息,73,22,51,153.5,29.84
3704,合勤控,49,4,45,194.8,43.29
0056,元大高股息,41,1,40,210.3,52.06
6116,彩晶,81,42,39,73.7,18.76
,主動統一全球創新,47,8,39,84.8,22.27
,主動統一台股增長,33,0,33,102.4,30.3
2344,華邦電,96,65,31,680.1,218.67
0052,富邦科技,26,1,25,157.9,60.97
2104,國際中橡,25,0,25,25.1,10.05
,主動中信台灣收益,31,7,24,23.7,9.86
,主動富邦台灣龍耀,109,1111,-1002,-912.5,9.11
3346,麗清,0,108,-108,-260.9,24.16
,國泰臺灣加權反1,0,90,-90,-15.0,1.66
,元大台灣50反1,20,78,-58,-59.9,10.3
2610,華航,10,57,-47,-110.5,23.61
2337,旺宏,25,58,-33,-547.0,164.75
,主動復華未來50,18,46,-28,-55.5,19.82
8112,至上,1,27,-26,-243.4,93.61
,元大美債1-3,0,22,-22,-68.6,31.18
1563,巧新,0,22,-22,-143.3,65.12
2369,菱生,15,36,-21,-91.9,43.77
6757,台灣虎航,0,20,-20,-126.3,63.07
3033,威健,1,21,-20,-102.0,51.02
2834,臺企銀,3,22,-19,-34.2,17.76
1718,中纖,19,37,-18,-21.2,11.5
4960,誠美材,0,16,-16,-42.9,26.81
6180,橘子,1,17,-16,-79.5,49.76
2351,順德,2,15,-13,-265.0,203.81
2312,金寶,15,28,-13,-45.7,35.46
9105,泰金寶-DR,6,18,-12,-11.4,9.46
6113,亞矽,0,10,-10,-27.5,26.93
2547,日勝生,0,10,-10,-10.9,10.85
6261,久元,0,10,-10,-91.8,91.8
6585,鼎基,0,10,-10,-131.0,131.0
2371,大同,9,18,-9,-25.5,26.13
