code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,566,1,565,1056.3,18.69
,主動中信台灣收益,251,10,241,230.7,9.57
2515,中工,201,0,201,264.1,13.1
,主動第一金優股息,168,0,168,169.3,10.08
,主動統一升級50,193,41,152,155.4,10.2
2388,威盛,105,6,99,727.6,73.5
6770,力積電,232,174,58,459.4,78.9
2408,南亞科,107,50,57,2560.7,451.5
,元大台灣50反1,187,135,52,52.3,10.06
,主動聯博全球非投,46,0,46,46.9,10.2
6182,合晶,87,41,46,796.6,173.22
2344,華邦電,211,166,45,821.9,180.02
,元大台灣50正2,63,20,43,158.7,36.84
6282,康舒,48,6,42,224.8,53.53
2349,錸德,35,0,35,42.0,12.0
2337,旺宏,64,30,34,464.2,137.3
,主動元大AI新經濟,32,0,32,55.1,17.21
2634,漢翔,62,32,30,202.9,67.63
3577,泓格,30,0,30,415.5,138.5
5371,中光電,49,19,30,272.1,90.7
2409,友達,94,65,29,76.5,26.75
,主動凱基台灣,29,3,26,24.2,9.27
00929,復華台灣科技優息,21,0,21,63.1,29.71
2527,宏璟,20,0,20,94.4,47.94
2327,國巨*,47,29,18,1466.4,810.05
,主動國泰動能高息,2,172,-170,-235.9,13.88
1326,台化,180,317,-137,-970.9,70.92
2103,台橡,8,127,-119,-293.3,24.65
2484,希華,119,221,-102,-869.1,85.2
6142,友勁,0,100,-100,-100.1,10.01
2303,聯電,71,161,-90,-1519.2,169.12
,期元大道瓊白銀,2,91,-89,-408.5,45.9
8028,昇陽半導體,3,77,-74,-2550.7,345.68
3532,台勝科,9,82,-73,-3648.4,500.97
3094,聯傑,16,74,-58,-234.3,40.39
8103,瀚荃,0,56,-56,-470.5,84.02
3481,群創,90,143,-53,-307.0,57.83
8150,南茂,58,93,-35,-440.0,124.85
2208,台船,10,42,-32,-66.8,20.89
3042,晶技,5,33,-28,-532.2,191.08
2377,微星,4,31,-27,-402.9,146.23
6870,騰雲,0,27,-27,-822.0,304.44
3033,威健,17,44,-27,-146.2,54.53
7777,能率亞洲,0,26,-26,-107.8,41.47
00878,國泰永續高股息,5,31,-26,-82.8,32.86
1101,台泥,2,27,-25,-59.3,23.74
8039,台虹,1,24,-23,-462.1,199.18
6505,台塑化,18,41,-23,-180.8,79.44
6147,頎邦,12,35,-23,-459.9,203.51
3450,聯鈞,0,21,-21,-989.2,467.28
