code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,512,25,487,1305.5,26.8
00888,永豐台灣ESG,269,0,269,727.2,27.01
,群益優選非投等債,230,0,230,222.0,9.65
,主動國泰動能高息,348,153,195,243.6,12.49
2409,友達,420,255,165,315.4,19.18
,主動群益科技創新,104,2,102,172.2,16.88
5344,立衛,93,0,93,140.5,15.1
2367,燿華,139,56,83,538.7,64.48
1905,華紙,82,2,80,115.8,14.48
2388,威盛,163,86,77,560.5,72.79
1711,永光,137,66,71,413.2,57.56
6167,久正,84,20,64,86.8,13.57
9105,泰金寶-DR,59,0,59,34.2,5.8
6209,今國光,53,2,51,347.0,68.04
5340,建榮,50,2,48,567.2,117.91
2303,聯電,107,61,46,352.2,76.41
1714,和桐,45,0,45,44.8,9.96
2444,兆勁,45,0,45,63.0,14.0
3135,凌航,40,0,40,476.4,119.09
2402,毅嘉,52,15,37,298.5,79.09
3714,富采,44,13,31,232.4,74.43
2201,裕隆,31,0,31,86.8,27.99
,期街口布蘭特正2,32,2,30,139.7,46.57
6530,創威,30,2,28,374.2,133.61
,主動統一全球創新,27,0,27,44.2,15.97
00918,大華優利高填息30,1,268,-267,-632.6,23.69
2543,皇昌,3,150,-147,-766.2,52.12
6261,久元,3,124,-121,-1099.6,90.92
2349,錸德,0,102,-102,-139.7,13.69
00927,群益半導體收益,183,284,-101,-283.2,28.04
1815,富喬,23,112,-89,-1066.7,119.11
1444,力麗,2,80,-78,-49.9,6.4
1303,南亞,75,151,-76,-666.8,87.97
,群益ESG投等債20+,20,95,-75,-111.7,14.89
2344,華邦電,48,110,-62,-570.9,91.44
6182,合晶,29,91,-62,-273.6,44.06
00712,復華富時不動產,0,57,-57,-52.4,9.04
1504,東元,0,57,-57,-360.7,63.28
1717,長興,22,78,-56,-467.8,84.32
2354,鴻準,0,54,-54,-281.1,52.06
1568,倉佑,0,49,-49,-125.3,25.57
00940,元大台灣價值高息,0,49,-49,-51.0,10.41
2337,旺宏,35,79,-44,-580.6,131.06
3419,譁裕,1,43,-42,-73.0,17.38
3231,緯創,13,55,-42,-603.7,144.28
00878,國泰永續高股息,0,40,-40,-100.2,24.61
,永豐20年美公債,0,37,-37,-86.6,23.41
00929,復華台灣科技優息,0,36,-36,-79.9,21.9
4906,正文,68,102,-34,-135.4,39.83
3338,泰碩,3,36,-33,-235.1,71.12
