code,name,net_shares,net_amount
00918,大華優利高填息30,225,4964.0
3481,群創,133,3260.0
,主動兆豐台灣豐收,122,1222.0
0050,元大台灣50,112,8293.0
,主動統一台股增長,103,2144.0
,第一金優選非投債,102,941.0
3049,精金,94,1188.0
1313,聯成,92,1182.0
009816,凱基台灣TOP50,91,961.0
3576,聯合再生,90,2042.0
,主動統一全球創新,88,1118.0
0056,元大高股息,82,3169.0
,群益優選非投等債,80,771.0
2409,友達,77,1117.0
3545,敦泰,76,3331.0
4542,科嶠,60,10300.0
00919,群益台灣精選高息,53,1191.0
2408,南亞科,52,10965.0
,中信美國公債0-1,49,2286.0
00922,國泰台灣領袖50,48,1338.0
4906,正文,45,1632.0
2609,陽明,35,1855.0
009815,大華美國MAG7+,34,316.0
3149,正達,34,1574.0
4958,臻鼎-KY,33,7042.0
,國泰臺灣加權反1,-430,-1004.0
2887,台新新光金,-383,-9219.0
1905,華紙,-181,-2765.0
,元大台灣50反1,-167,-2407.0
,群益ESG投等債20+,-157,-2316.0
3135,凌航,-99,-10730.0
2313,華通,-93,-24812.0
8096,擎亞,-62,-5665.0
,群益投資級電信債,-50,-1810.0
,群益投資級金融債,-50,-1686.0
00939,統一台灣高息動能,-40,-615.0
2489,瑞軒,-35,-1247.0
2634,漢翔,-35,-1672.0
2344,華邦電,-34,-2934.0
2002,中鋼,-31,-610.0
2353,宏碁,-29,-787.0
,國泰20年美債,-26,-746.0
6285,啟碁,-26,-4973.0
,平衡凱基美國TOP,-25,-253.0
2845,遠東銀,-24,-299.0
6005,群益證,-24,-670.0
3231,緯創,-24,-3008.0
6588,東典光電,-23,-2680.0
,元大投資級公司債,-23,-757.0
,期街口布蘭特正2,-22,-1226.0
