code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2449,京元電子,3431,197,3234,107511.1,332.51
1809,中釉,2161,16,2145,6060.6,28.25
5483,中美晶,2110,99,2011,27671.5,137.57
6588,東典光電,1556,7,1549,23931.8,154.5
3189,景碩,591,38,553,29267.3,529.14
5347,世界,573,64,509,7796.5,153.44
3450,聯鈞,425,42,383,12403.2,323.8
2890,永豐金,381,1,380,1171.4,30.81
2337,旺宏,833,471,362,5858.9,161.6
2409,友達,384,127,257,435.4,16.92
00891,中信關鍵半導體,268,40,228,752.0,32.9
,元大台灣50反1,248,26,222,258.2,11.6
,主動統一台股增長,641,421,220,646.8,29.35
3037,欣興,229,23,206,18626.3,904.08
4958,臻鼎-KY,300,117,183,7996.7,436.51
2633,台灣高鐵,136,0,136,358.4,26.35
3006,晶豪科,172,42,130,2223.5,170.96
6147,頎邦,159,33,126,2237.0,178.16
2303,聯電,733,609,124,1010.4,81.47
6246,臺龍,124,5,119,214.7,18.04
8358,金居,126,8,118,4735.1,403.44
2884,玉山金,116,1,115,363.7,31.53
4510,高鋒,116,15,101,519.2,51.78
3044,健鼎,109,10,99,4624.4,467.14
2363,矽統,108,10,98,542.9,54.93
1815,富喬,246,1676,-1430,-15450.3,108.06
8069,元太,9,518,-509,-6979.9,137.14
6168,宏齊,25,415,-390,-1037.0,26.61
6191,精成科,10,324,-314,-3081.1,98.13
,元大美債20正2,0,300,-300,-208.2,6.94
6005,群益證,21,228,-207,-598.9,28.86
0056,元大高股息,10,209,-199,-836.7,41.85
2883,凱基金,39,227,-188,-402.0,21.45
,元大台灣50正2,236,419,-183,-554.4,30.35
009816,凱基台灣TOP50,264,445,-181,-244.3,13.48
2408,南亞科,91,264,-173,-4039.1,233.78
00712,復華富時不動產,0,171,-171,-157.6,9.17
,第一金優選非投債,33,200,-167,-153.5,9.21
2606,裕民,0,165,-165,-1031.5,62.51
3024,憶聲,10,169,-159,-206.4,12.98
3576,聯合再生,55,204,-149,-231.3,15.52
00940,元大台灣價值高息,5,123,-118,-124.1,10.53
00929,復華台灣科技優息,0,116,-116,-267.1,22.96
1711,永光,122,235,-113,-658.0,58.27
2317,鴻海,64,175,-111,-2520.9,226.78
00941,中信上游半導體,0,109,-109,-264.4,24.25
2913,農林,0,100,-100,-112.0,11.2
,期街口S&P黃豆,0,100,-100,-225.0,22.5
00919,群益台灣精選高息,86,177,-91,-218.1,23.97
2376,技嘉,12,100,-88,-2407.4,272.94
