code,name,weight,shares,price
2887,台新新光金,1.21,60000000,23.45
2883,凱基金,0.77,42000000,21.35
2885,元大金,1.91,40948000,54.3
2891,中信金,1.68,35749000,54.8
2890,永豐金,0.9,35000000,30.0
2882,國泰金,1.68,25407000,76.8
2880,華南金,0.68,25000000,31.85
2317,鴻海,5.15,24112000,248.5
2330,台積電,40.28,20933000,2240.0
2884,玉山金,0.52,19269000,31.7
2303,聯電,1.38,14424000,111.0
2886,兆豐金,0.49,14280000,39.55
2892,第一金,0.35,14274000,28.75
5880,合庫金,0.27,13834000,22.7
2881,富邦金,0.99,12115000,95.2
1303,南亞,0.49,6777000,84.2
2412,中華電,0.74,6248000,137.0
1216,統一,0.38,5897000,74.7
3711,日月光投控,1.95,4453000,510.0
3037,欣興,3.08,4400000,816.0
2308,台達電,7.14,4114000,2020.0
3231,緯創,0.45,3832000,135.5
2382,廣達,0.86,3320000,300.0
4904,遠傳,0.25,3038000,96.8
6505,台塑化,0.13,2916000,51.2
2454,聯發科,8.47,2899000,3400.0
3045,台灣大,0.27,2761000,114.0
2603,長榮,0.45,2679000,197.5
2301,光寶科,0.46,2594000,207.5
2327,國巨*,1.0,2319000,501.0
2449,京元電子,0.35,1379000,295.0
2357,華碩,0.46,851000,635.0
2345,智邦,1.62,755000,2495.0
8046,南電,0.49,720000,791.0
6446,藥華藥,0.48,700000,806.0
2395,研華,0.24,621000,457.5
2360,致茂,0.9,480000,2185.0
2379,瑞昱,0.23,475000,560.0
3017,奇鋐,0.9,434000,2410.0
2383,台光電,1.59,406000,4545.0
2368,金像電,0.43,405000,1250.0
1519,華城,0.19,268000,804.0
3665,貿聯-KY,0.45,260000,2025.0
7769,鴻勁,0.86,150000,6655.0
3653,健策,0.39,140000,3270.0
6669,緯穎,0.59,135000,5090.0
3008,大立光,0.37,130000,3290.0
3443,創意電子,0.49,120000,4740.0
3661,世芯-KY,0.35,90000,4590.0
2059,川湖,0.37,90000,4765.0
2408,南亞科,0.0,2000,305.0
2344,華邦電,0.0,2000,130.5
4958,臻鼎-KY,0.0,2000,388.5
6515,穎崴,0.02,2000,10240.0
202606TX,臺股期貨,3.87,550,0.0
