code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,435,0,435,414.1,9.51
6116,彩晶,175,22,153,210.5,13.76
6505,台塑化,158,13,145,1068.2,73.26
,元大台灣50反1,126,0,126,128.2,10.17
,群益優選非投等債,103,0,103,99.8,9.69
009829,大華韓國KOSPI50,100,0,100,105.4,10.54
6282,康舒,62,0,62,275.0,44.32
6770,力積電,129,78,51,342.5,67.12
2634,漢翔,45,2,43,301.2,69.71
5608,四維航,71,29,42,76.4,18.18
3481,群創,88,47,41,186.5,45.01
2466,冠西電,34,3,31,317.6,102.41
2609,陽明,121,93,28,177.0,63.7
6147,頎邦,19,0,19,308.0,159.91
,主動統一升級50,36,17,19,18.9,9.92
,主動富邦台灣龍耀,29,10,19,15.9,8.37
5483,中美晶,19,1,18,321.1,178.62
009816,凱基台灣TOP50,24,6,18,26.4,15.23
2492,華新科,22,5,17,462.3,266.93
2641,正德,22,5,17,32.1,18.88
6259,百徽,17,0,17,50.5,29.73
2464,盟立,17,1,16,297.4,179.13
3049,精金,65,50,15,16.5,10.98
2539,櫻花建,17,2,15,53.1,35.42
2436,偉詮電,15,0,15,94.1,62.7
,主動統一台股增長,50,1452,-1402,-4038.3,28.82
1314,中石化,7,121,-114,-92.5,8.11
2883,凱基金,0,96,-96,-303.9,31.37
5871,中租-KY,0,77,-77,-890.6,115.44
00919,群益台灣精選高息,3,72,-69,-213.7,30.73
2425,承啟,1,60,-59,-224.3,38.02
6182,合晶,35,82,-47,-491.5,104.8
,元大台灣50正2,29,68,-39,-133.6,34.04
2455,全新,5,43,-38,-1512.5,401.09
2881,富邦金,2,38,-36,-479.9,131.81
0050,元大台灣50,11,45,-34,-351.5,103.46
1709,和益,0,31,-31,-102.7,33.13
2409,友達,9,33,-24,-61.4,25.59
1583,程泰,0,22,-22,-120.4,54.73
0056,元大高股息,0,22,-22,-114.5,52.35
2615,萬海,7,28,-21,-264.2,124.64
1402,遠東新,0,20,-20,-61.3,30.33
4526,東台,0,20,-20,-60.0,30.01
2882,國泰金,0,19,-19,-192.6,100.33
00922,國泰台灣領袖50,0,17,-17,-68.5,40.29
1301,台塑,3,19,-16,-94.7,59.17
2426,鼎元,3,18,-15,-125.0,82.23
1718,中纖,8,22,-14,-15.0,10.72
2618,長榮航,0,14,-14,-57.8,42.18
00940,元大台灣價值高息,0,13,-13,-16.2,12.47
