code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,3030,666,2364,27371.2,115.79
3090,日電貿,1985,110,1875,30474.3,162.56
3535,晶彩科,1636,72,1564,20630.6,131.94
,主動統一升級50,1848,468,1380,1350.4,9.78
6742,澤米,1003,5,998,5209.3,52.16
7780,大研生醫*,775,1,774,1426.8,18.43
3105,穩懋,398,18,380,17522.6,461.4
,元大台灣50正2,717,384,333,1006.3,30.17
2337,旺宏,372,122,250,3658.3,146.39
4729,熒茂,250,17,233,585.0,25.1
0050,元大台灣50,275,43,232,2183.1,93.72
6285,啟碁,437,206,231,6741.5,292.53
009816,凱基台灣TOP50,383,193,190,257.3,13.54
,主動統一台股增長,704,522,182,509.3,27.98
3563,牧德,185,8,177,15085.0,853.45
,主動統一全球創新,164,14,150,280.0,18.65
2344,華邦電,714,584,130,1597.7,122.68
,主動復華未來50,189,60,129,225.2,17.33
2505,國揚,119,0,119,214.3,18.01
3167,大量,131,13,118,9232.4,783.38
6142,友勁,115,0,115,90.4,7.86
6770,力積電,240,134,106,634.4,59.94
,主動群益台灣強棒,100,1,99,213.3,21.39
5347,世界,312,217,95,1517.3,159.77
6116,彩晶,110,17,93,93.6,10.06
3481,群創,1675,5799,-4124,-15677.7,38.01
2478,大毅,47,1699,-1652,-15339.6,92.85
2327,國巨*,242,1647,-1405,-71184.9,506.38
8040,九暘,5,882,-877,-8292.0,94.56
2408,南亞科,307,859,-552,-15776.6,286.17
3576,聯合再生,26,542,-516,-992.4,19.22
,元大台灣50反1,33,385,-352,-405.6,11.52
6147,頎邦,392,730,-338,-6613.6,195.83
2382,廣達,84,309,-225,-6622.5,294.38
,群益ESG投等債20+,70,284,-214,-312.6,14.61
,元大優息投等債,0,200,-200,-183.8,9.19
8926,台汽電,45,217,-172,-984.4,57.16
2412,中華電,1123,1274,-151,-2150.8,141.98
3714,富采,11,142,-131,-890.9,67.9
3231,緯創,90,206,-116,-1586.4,136.53
2883,凱基金,495,596,-101,-225.9,22.18
8076,伍豐,1,100,-99,-237.2,23.95
00878,國泰永續高股息,78,176,-98,-269.0,27.57
6531,愛普*,20,117,-97,-9994.2,1033.71
8096,擎亞,109,199,-90,-925.6,103.08
5876,上海商銀,0,81,-81,-329.5,40.7
2606,裕民,0,80,-80,-509.7,63.71
6257,矽格,43,119,-76,-1603.6,211.36
6239,力成,73,149,-76,-1694.3,223.71
2615,萬海,1,62,-61,-482.5,79.34
