code,name,weight,shares,price
2885,元大金,1.95,50806000,63.1
2887,台新新光金,0.89,44098350,33.15
2891,中信金,1.26,34452000,63.1
2317,鴻海,4.51,31995000,229.5
2330,台積電,43.42,31826000,2205.0
2883,凱基金,0.53,30401000,28.95
2884,玉山金,0.62,28620000,37.7
2890,永豐金,0.6,26076100,38.85
2886,兆豐金,0.64,21316000,51.5
2892,第一金,0.44,21254000,35.5
5880,合庫金,0.32,20825000,27.0
2303,聯電,1.39,20412000,110.0
2412,中華電,1.57,20015000,140.5
2880,華南金,0.47,19050000,42.65
2881,富邦金,1.33,18197000,124.0
2882,國泰金,1.0,17423000,95.2
1303,南亞,0.88,9796000,145.0
1216,統一,0.36,8729000,75.6
3711,日月光投控,2.61,8346000,505.0
3231,緯創,0.56,5610000,160.0
2308,台達電,5.14,5570000,1530.0
2344,華邦電,0.41,5567000,118.5
2382,廣達,0.81,4952000,279.0
4904,遠傳,0.27,4568000,105.5
3037,欣興,1.99,4487000,716.0
6505,台塑化,0.18,4415000,71.6
3045,台灣大,0.26,4135000,114.0
2603,長榮,0.44,3848000,201.0
2454,聯發科,7.6,3798000,3235.0
2301,光寶科,0.44,3757000,190.0
2327,國巨*,0.94,3339000,456.5
4958,臻鼎-KY,0.69,2970000,376.0
2408,南亞科,0.51,2538000,328.0
2449,京元電子,0.26,2079450,203.5
2345,智邦,2.09,1745000,1935.0
2357,華碩,0.59,1291000,737.0
8046,南電,0.43,839000,837.0
3665,貿聯-KY,0.87,734000,1910.0
2360,致茂,0.83,702000,1910.0
3017,奇鋐,0.76,580000,2110.0
2368,金像電,0.26,578000,721.0
2383,台光電,1.5,561000,4315.0
3653,健策,0.8,415000,3135.0
3443,創意電子,0.73,339000,3460.0
6669,緯穎,0.67,221000,4900.0
3008,大立光,0.45,199000,3715.0
7769,鴻勁,0.64,185000,5620.0
3661,世芯-KY,0.24,140000,2785.0
2059,川湖,0.57,130000,7140.0
6515,穎崴,0.17,53000,5290.0
202608TX,臺股期貨,3.1,630,0.0
