code,name,weight,shares,price
2845,遠東銀行,1.4,10159094,13.75
1402,遠東新,1.9,6658000,28.1
2618,長榮航,2.29,5386000,42.05
5876,上海商銀,2.5,4977000,49.95
1102,亞泥,1.71,4789000,35.3
2542,興富發,1.74,3571000,46.85
2633,台灣高鐵,0.8,3057000,26.05
2897,王道銀行,0.31,2785000,11.25
1409,新纖,0.68,2720000,24.8
2851,中央再保,1.07,2234000,47.0
2885,元大金,1.57,2199880,69.0
3045,台灣大,2.77,2194000,124.0
2883,凱基金控,0.81,2015000,39.65
4763,材料*-KY,1.01,1972000,47.7
5871,中租-KY,2.17,1908840,112.0
6548,長科*,1.41,1855000,74.8
2887,台新新光金,0.8,1770000,44.05
2890,永豐金控,0.76,1661000,45.95
2903,遠百,0.36,1595000,22.05
1229,聯華實業,0.64,1543000,40.35
2603,長榮海運,3.69,1526000,242.5
2006,東和鋼鐵,1.31,1466000,82.5
2855,統一證券,0.75,1378000,52.5
1907,永豐餘,0.35,1178000,29.45
9941,裕融,0.9,1105000,80.7
1303,南亞,2.57,1063000,236.0
1808,潤隆,0.38,1033000,34.15
2520,冠德,0.38,976000,37.35
2891,中信金,0.69,973000,71.2
1326,台化,0.65,935000,68.6
5904,寶雅*,0.66,902000,72.1
2882,國泰金,0.98,873000,112.0
9933,中鼎,0.37,853619,42.4
2344,華邦電子,1.46,801000,170.0
6177,達麗,0.37,748000,47.65
7780,大研生醫*,0.11,645000,16.25
2615,萬海,0.73,592000,120.5
5351,鈺創,0.68,585000,113.5
2464,盟立,1.15,572000,179.5
2303,聯電,0.89,564000,147.5
5534,長虹,0.39,505000,74.4
2881,富邦金控,0.73,474000,151.5
2301,光寶科技,1.28,446000,278.0
2408,南亞科,2.35,441000,488.0
3264,欣銓,1.18,431000,268.5
9802,鈺齊-KY,0.27,410000,65.5
2379,瑞昱,2.68,362000,715.0
6173,信昌電陶,1.15,359000,314.0
6592,和潤企業,0.21,357000,59.8
6214,精誠資訊,0.69,349000,193.0
6139,亞翔工程,2.16,290000,696.0
2351,順德,0.68,278000,238.0
3450,聯鈞,1.4,256000,525.0
4967,十銓,0.7,249000,271.0
6213,聯茂,1.27,248000,495.0
3006,晶豪,0.7,235000,278.5
2850,新光產險,0.36,224000,158.5
2467,志聖,1.19,221000,519.0
8039,台虹科技,0.58,211000,257.0
2395,研華,1.4,199000,686.0
6446,藥華醫藥,2.16,180424,1195.0
3260,威剛科技,0.67,165000,396.5
3189,景碩科技,1.4,165000,805.0
6187,萬潤科技,2.1,165000,1250.0
3037,欣興,1.64,164000,940.0
3532,台勝科,0.71,155000,441.5
8021,尖點,0.72,155000,450.0
2330,台積電,3.55,142000,2425.0
3044,健鼎科技,0.71,135000,502.0
6670,復盛應用,0.36,129000,273.5
8415,大國鋼,0.04,125000,34.35
6426,統新,0.45,118000,363.0
5306,桂盟,0.1,113000,89.4
4958,臻鼎-KY,0.44,92000,476.0
3711,日月光投控,0.47,72000,614.0
6669,緯穎,1.54,70741,2135.0
2357,華碩,0.66,68000,948.0
6584,南俊國際,0.36,62000,576.0
8046,南電,0.67,60000,1065.0
1560,中砂,0.5,55000,815.0
3017,奇鋐,1.53,44000,3185.0
2383,台光電子,1.79,36000,4695.0
7750,新代,0.61,31000,1900.0
4123,晟德,0.01,30841,30.9
3665,貿聯-KY,0.56,25000,2010.0
3008,大立光電,1.57,24000,6020.0
2059,川湖,2.54,20000,12295.0
2546,根基,0.02,19560,104.0
3653,健策,1.07,19000,5355.0
3443,創意電子,1.02,14000,6500.0
3661,世芯-KY,0.18,5000,3295.0
2454,聯發科,0.19,4000,4500.0
6274,台燿,0.03,2000,1370.0
5289,宜鼎國際,0.02,1355,1315.0
5274,信驊科技,0.24,1200,19290.0
6223,旺矽,0.06,1000,5800.0
1795,美時製藥,0.0,572,180.0
